h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.804505,1.67817,0.804505,1.67817,"{'att': 423, 'def': 22}","{'att': 102, 'def': 16}",7,11,0,0,0.6985,d,2023-08-13 19:30:00,0,1,0,1,-0.8736649999999999
a,0.754861,1.86612,0.754861,1.86612,"{'att': 367, 'def': 30}","{'att': 112, 'def': 14}",4,5,0,3,0.521,l,2023-08-20 15:30:00,0,0,1,0,-1.111259
h,2.67029,0.860623,1.92701,0.860623,"{'att': 165, 'def': 17}","{'att': 136, 'def': 26}",5,5,1,0,2.5808,w,2023-08-28 17:30:00,1,0,0,3,1.0663869999999998
a,0.893748,2.64665,0.893748,2.64665,"{'att': 381, 'def': 19}","{'att': 82, 'def': 16}",2,16,1,2,0.3191,l,2023-09-02 14:15:00,0,0,1,0,-1.7529020000000002
h,0.736469,1.29606,0.736469,0.552783,"{'att': 236, 'def': 21}","{'att': 158, 'def': 17}",0,1,3,2,0.7879,w,2023-09-17 12:00:00,1,0,0,3,0.18368600000000002
a,1.59398,2.13384,0.850702,1.39057,"{'att': 272, 'def': 32}","{'att': 146, 'def': 21}",2,6,3,4,0.9548000000000001,l,2023-09-24 12:00:00,0,0,1,0,-0.5398680000000001
a,1.30782,0.60877,1.30782,0.60877,"{'att': 205, 'def': 25}","{'att': 203, 'def': 15}",2,2,2,2,1.9777000000000002,d,2023-09-27 17:00:00,0,1,0,1,0.69905
h,0.768368,0.112227,0.768368,0.112227,"{'att': 125, 'def': 37}","{'att': 216, 'def': 20}",13,3,0,0,1.9703,d,2023-09-30 12:00:00,0,1,0,1,0.6561410000000001
a,1.00866,3.02859,1.00866,2.28531,"{'att': 266, 'def': 17}","{'att': 60, 'def': 22}",5,9,2,2,0.20929999999999999,d,2023-10-08 16:30:00,0,1,0,1,-1.27665
h,1.86677,1.42816,1.86677,1.42816,"{'att': 250, 'def': 33}","{'att': 180, 'def': 27}",5,9,1,1,1.7017,d,2023-10-21 14:15:00,0,1,0,1,0.43860999999999994
a,0.292202,0.722341,0.292202,0.722341,"{'att': 167, 'def': 23}","{'att': 99, 'def': 14}",0,7,0,0,0.8519,d,2023-10-28 16:30:00,0,1,0,1,-0.430139
h,1.21452,0.821864,1.21452,0.821864,"{'att': 207, 'def': 23}","{'att': 145, 'def': 24}",2,4,1,0,1.6652,w,2023-11-06 20:00:00,1,0,0,3,0.392656
a,2.30149,1.4404,2.30149,1.4404,"{'att': 289, 'def': 25}","{'att': 129, 'def': 21}",1,3,1,1,2.1255,d,2023-11-11 17:30:00,0,1,0,1,0.8610899999999999
h,1.39391,1.72918,1.39391,1.72918,"{'att': 176, 'def': 22}","{'att': 179, 'def': 17}",5,6,2,1,1.0447000000000002,w,2023-11-25 17:30:00,1,0,0,3,-0.33526999999999996
a,0.76355,1.8817,0.76355,1.8817,"{'att': 474, 'def': 23}","{'att': 122, 'def': 20}",1,6,0,2,0.4852,l,2023-12-01 19:00:00,0,0,1,0,-1.11815
h,0.841976,0.183916,0.841976,0.183916,"{'att': 126, 'def': 25}","{'att': 247, 'def': 21}",4,2,1,0,2.0491,w,2023-12-08 20:00:00,1,0,0,3,0.65806
a,2.83746,0.80788,1.35091,0.80788,"{'att': 265, 'def': 22}","{'att': 175, 'def': 23}",4,7,3,0,2.6886,w,2023-12-16 17:30:00,1,0,0,3,0.54303
a,2.53681,2.02936,1.79353,1.28608,"{'att': 241, 'def': 27}","{'att': 192, 'def': 7}",6,4,3,3,1.7349999999999999,d,2023-12-19 20:30:00,0,1,0,1,0.5074500000000002
h,0.651184,2.73568,0.651184,2.73568,"{'att': 332, 'def': 23}","{'att': 135, 'def': 22}",3,3,0,2,0.1242,l,2024-01-02 16:00:00,0,0,1,0,-2.0844959999999997
a,1.50775,1.57055,1.50775,1.57055,"{'att': 117, 'def': 13}","{'att': 177, 'def': 16}",2,5,2,3,1.3021,l,2024-01-21 13:00:00,0,0,1,0,-0.06279999999999997
