event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,42,42,7826128,7826785,7826116,85,5,1000,0,0,9
2,63,105,1875042,1875536,4488328,20,5,1000,0,0,14
3,41,146,8222396,8223108,5576235,75,43,1003,2,0,12
4,81,223,1079428,1079534,3553327,10,18,1003,2,4,7
5,47,270,3833414,3834800,3122250,35,18,1006,0,0,2
6,80,350,289694,289976,1185117,5,53,1006,2,0,7
7,71,421,3260766,3261433,1103646,30,41,1010,1,0,9
8,86,507,257309,257564,468114,5,0,1013,0,0,13
9,35,542,10029644,10030367,851878,85,0,1018,0,0,4
10,95,637,117066,117106,351325,1,17,1024,2,0,0
11,69,706,40161,40189,78104,1,17,1029,0,0,9
12,57,763,972746,973132,35991,10,21,1031,1,0,6
13,58,821,525362,525515,15748,5,0,1034,1,0,6
14,76,897,1741346,1741802,11969,15,3,1034,1,0,3
15,45,942,7841099,7841474,25039,65,3,1036,2,0,8
16,84,1026,754236,754291,16935,10,15,1044,1,0,3
17,95,1121,645223,645447,7910,10,15,1049,0,0,23
18,55,1176,2239394,2239475,5136,20,0,1049,4,0,1
19,40,1216,6561034,6561995,5568,55,3,1048,1,0,13
20,85,1301,14237,14247,684,1,12,1048,1,0,4
21,49,1350,6339368,6339999,1218,50,8,1046,1,0,6
22,42,1392,5070408,5071341,1280,40,8,1047,0,0,22
23,47,1439,5038616,5038731,927,40,2,1046,3,0,7
24,66,1505,2287588,2288217,919,20,2,1047,0,0,1
25,68,1573,3228423,3228909,1192,30,6,1049,2,0,15
26,67,1640,3444090,3444768,1443,30,6,1050,0,0,7
27,44,1684,7156638,7157025,1830,60,3,1044,2,0,18
28,97,1781,22788,22807,497,1,3,1049,0,0,0
29,51,1832,7259083,7259949,1089,60,3,1053,0,0,2
30,66,1898,307402,307933,647,5,3,1057,0,0,15
31,57,1955,2113448,2114103,800,20,12,1059,1,0,2
32,58,2013,2553534,2558149,860,20,21,1044,0,0,12
33,134,2147,42342,43879,317,1,47,1042,1,0,0
34,55,2202,1602516,1603551,427,15,47,1042,0,0,15
35,55,2257,4861908,4862488,451,40,26,1043,1,0,9
36,86,2343,1943300,1943793,360,15,46,1047,2,0,11
37,16,2359,9470133,9471280,619,75,13,1048,1,0,11
