event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,76,76,400600,447012,400600,5,0,1000,0,0,12
2,44,120,7387574,7470370,1688590,70,0,1000,0,0,14
3,63,183,1053483,1088893,624466,10,0,1002,0,0,17
4,87,270,364794,383258,165306,5,0,1002,0,0,9
5,55,325,1340381,1405471,100989,15,0,1004,0,0,4
6,81,406,228529,234644,27132,5,0,1003,0,0,5
7,79,485,1451734,1460197,18102,15,4,1005,3,0,5
8,71,556,1842241,1895161,18604,20,4,1014,0,0,11
9,54,610,3442125,3477313,15966,30,0,1016,1,0,8
10,84,694,982362,1000468,10097,10,5,1020,2,0,7
11,30,724,10254902,10298021,23231,85,1,1025,1,0,11
12,45,769,3703036,3735413,23849,30,5,1023,2,0,6
13,77,846,21292,24797,2362,1,5,1023,0,0,8
14,58,904,7096176,7115658,7233,60,3,1021,2,0,7
15,56,960,3566299,3612556,7528,30,6,1024,1,0,8
16,86,1046,593547,600643,4693,5,4,1026,3,0,0
17,96,1142,568172,580104,1882,5,4,1031,0,0,9
18,49,1191,4208953,4246911,1781,35,13,1032,2,0,16
19,40,1231,6218694,6382899,2015,50,10,1031,0,0,17
20,71,1302,236788,240530,617,5,4,1028,2,0,8
21,71,1373,391919,415099,238,5,4,1027,0,0,9
22,47,1420,3264671,3288677,184,30,11,1026,2,0,7
23,43,1463,6838138,6868029,164,55,4,1024,2,0,9
24,68,1531,1921642,1947713,143,20,1,1026,1,0,1
25,76,1607,1070984,1096755,117,10,25,1027,1,0,2
26,83,1690,529505,541508,57,5,13,1029,1,0,3
27,40,1730,9184406,9235306,99,75,18,1028,1,0,10
28,61,1791,4453164,4481398,263,35,1,1030,1,0,0
29,66,1857,3340606,3365712,257,30,5,1029,1,0,3
30,71,1928,122195,126995,114,1,14,1029,1,0,11
31,72,2000,176963,180289,58,5,14,1032,1,0,0
32,64,2064,1256408,1324038,45,10,4,1023,0,0,12
33,105,2169,741179,761437,74,10,4,1025,0,0,16
34,54,2223,1751042,1812404,115,15,4,1027,0,0,8
35,59,2282,3095859,3225121,107,25,4,1031,0,0,5
36,83,2365,2599626,2612733,105,25,0,1031,3,0,0
37,35,2400,2695738,2782695,58,25,0,1033,0,0,0
