season_name,total_points,rank
2012/13,1843,796649
2013/14,2243,180534
2014/15,1993,231017
2015/16,2115,181033
2016/17,2046,410949
2017/18,2417,265
2018/19,2390,8766
2019/20,2336,19991
2020/21,2352,187889
2021/22,2500,106527
2022/23,2324,1287384
2023/24,2577,8835
2024/25,2441,336239
