season_name,total_points,rank
2011/12,1724,1144336
2012/13,2099,66410
2013/14,2212,259169
2014/15,1743,1407056
2015/16,2023,528873
2016/17,2070,326488
2017/18,2139,309224
2018/19,1770,4293055
2019/20,1782,4482643
2020/21,1749,4910970
2021/22,2245,932002
2022/23,2493,192391
2023/24,2473,125934
2024/25,2448,302093
