name,time,event
wildcard,2025-09-21T23:38:52.632862Z,6
3xc,2025-11-29T12:48:30.422071Z,13
bboost,2025-12-06T01:13:24.632390Z,15
freehit,2025-12-26T17:03:59.197401Z,18
3xc,2026-02-09T23:13:32.558944Z,26
wildcard,2026-04-08T23:04:54.608405Z,32
bboost,2026-04-17T21:39:07.994912Z,33
freehit,2026-04-23T23:25:36.952293Z,34
