h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.83796,0.81313,1.83796,0.81313,"{'att': 245, 'def': 24}","{'att': 131, 'def': 12}",3,4,1,1,2.1819,d,2024-08-17 16:30:00,0,1,0,1,1.0248300000000001
h,2.46266,2.09812,2.46266,2.09812,"{'att': 291, 'def': 11}","{'att': 234, 'def': 27}",7,10,2,1,1.6647,w,2024-08-24 16:30:00,1,0,0,3,0.36453999999999986
a,1.90229,2.33511,1.14099,2.33511,"{'att': 153, 'def': 7}","{'att': 252, 'def': 19}",6,13,1,2,1.1402999999999999,l,2024-08-31 18:45:00,0,0,1,0,-1.1941199999999998
h,0.87968,3.08828,0.87968,3.08828,"{'att': 280, 'def': 13}","{'att': 265, 'def': 21}",8,6,2,3,0.1446,l,2024-09-16 16:30:00,0,0,1,0,-2.2086
a,2.054,1.25857,2.054,1.25857,"{'att': 180, 'def': 22}","{'att': 239, 'def': 11}",12,4,2,2,1.9736000000000002,d,2024-09-21 18:45:00,0,1,0,1,0.7954299999999999
h,2.98598,3.057,2.22468,3.057,"{'att': 208, 'def': 14}","{'att': 337, 'def': 15}",11,5,2,3,1.3353,l,2024-09-30 18:45:00,0,0,1,0,-0.8323199999999997
a,1.08533,0.835615,1.08533,0.835615,"{'att': 286, 'def': 20}","{'att': 111, 'def': 18}",4,6,0,0,1.604,d,2024-10-06 13:00:00,0,1,0,1,0.2497149999999999
a,0.918205,1.28527,0.918205,1.28527,"{'att': 354, 'def': 18}","{'att': 199, 'def': 16}",8,8,1,1,1.0151,d,2024-10-19 13:00:00,0,1,0,1,-0.36706499999999986
h,1.43623,0.14913,0.674927,0.14913,"{'att': 222, 'def': 19}","{'att': 295, 'def': 18}",4,3,1,1,2.6169,d,2024-10-27 11:30:00,0,1,0,1,0.5257970000000001
a,1.45546,2.77649,1.45546,2.77649,"{'att': 354, 'def': 12}","{'att': 226, 'def': 20}",8,10,2,2,0.5496000000000001,d,2024-10-30 19:45:00,0,1,0,1,-1.32103
h,0.883705,1.15243,0.883705,1.15243,"{'att': 187, 'def': 11}","{'att': 231, 'def': 26}",5,5,0,1,1.0779999999999998,l,2024-11-04 17:30:00,0,0,1,0,-0.2687250000000001
a,0.945022,1.29642,0.945022,1.29642,"{'att': 320, 'def': 17}","{'att': 132, 'def': 18}",1,10,2,1,1.013,w,2024-11-09 14:00:00,1,0,0,3,-0.3513979999999999
