season_name,total_points,rank
2012/13,1604,1793078
2013/14,2177,364959
2014/15,1806,1080294
2015/16,2140,123281
2016/17,1681,2609270
2017/18,2235,65725
2018/19,2242,149997
2019/20,2279,77671
2020/21,2383,116933
2021/22,2641,6638
2022/23,2632,3456
2023/24,2530,37581
2024/25,2370,798894
