id,name,short_name,created,closed,rank,max_entries,league_type,scoring,admin_entry,start_event,entry_can_leave,entry_can_admin,entry_can_invite,has_cup,cup_league,cup_qualified,rank_count,entry_percentile_rank,active_phases,featured_entry_ids,entry_rank,entry_last_rank
14,Man Utd,team-14,2025-07-20T23:14:28.555028Z,False,,,s,c,,1,False,False,False,True,2849441.0,True,1909128,1,"[{'phase': 1, 'rank': 66, 'last_rank': 35, 'rank_sort': 67, 'total': 2373, 'league_id': 14, 'rank_count': 1909128, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 781091, 'last_rank': 457280, 'rank_sort': 782040, 'total': 154, 'league_id': 14, 'rank_count': 1909128, 'entry_percentile_rank': 45}]",[],66,35
261,England,region-241,2025-07-20T23:14:32.999318Z,False,,,s,c,,1,False,False,False,True,2837110.0,True,3435923,1,"[{'phase': 1, 'rank': 107, 'last_rank': 59, 'rank_sort': 108, 'total': 2373, 'league_id': 261, 'rank_count': 3435923, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 1389511, 'last_rank': 900677, 'rank_sort': 1391262, 'total': 154, 'league_id': 261, 'rank_count': 3435924, 'entry_percentile_rank': 45}]",[],107,59
276,Gameweek 1,event-1,2025-07-20T23:14:33.264422Z,False,,,s,c,,1,False,False,False,False,,,9447133,1,"[{'phase': 1, 'rank': 304, 'last_rank': 174, 'rank_sort': 308, 'total': 2373, 'league_id': 276, 'rank_count': 9447133, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 3962732, 'last_rank': 2622774, 'rank_sort': 3968415, 'total': 154, 'league_id': 276, 'rank_count': 9424753, 'entry_percentile_rank': 45}]",[],304,174
314,Overall,overall,2025-07-20T23:14:33.933835Z,False,,,s,c,,1,False,False,False,True,2815434.0,True,12983980,1,"[{'phase': 1, 'rank': 304, 'last_rank': 174, 'rank_sort': 308, 'total': 2373, 'league_id': 314, 'rank_count': 12983980, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 4723426, 'last_rank': 3129280, 'rank_sort': 4729109, 'total': 154, 'league_id': 314, 'rank_count': 12983975, 'entry_percentile_rank': 40}]",[],304,174
321,Sky Sports League,brd-skysports,2025-07-20T23:14:34.060791Z,False,,,s,c,,1,False,False,False,True,2837111.0,True,3896318,1,"[{'phase': 1, 'rank': 117, 'last_rank': 65, 'rank_sort': 119, 'total': 2373, 'league_id': 321, 'rank_count': 3896318, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 1569083, 'last_rank': 1016500, 'rank_sort': 1571049, 'total': 154, 'league_id': 321, 'rank_count': 3896319, 'entry_percentile_rank': 45}]",[],117,65
333,Second Chance,sc,2025-07-20T23:14:34.276586Z,False,,,s,c,,21,False,False,False,False,,,12983978,1,"[{'phase': 1, 'rank': 44656, 'last_rank': 24616, 'rank_sort': 45108, 'total': 1082, 'league_id': 333, 'rank_count': 12983978, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 4723426, 'last_rank': 3129280, 'rank_sort': 4729109, 'total': 154, 'league_id': 333, 'rank_count': 12983975, 'entry_percentile_rank': 40}]",[],44656,24616
335,Top 10% 24/25 League,top-10%,2025-07-20T23:14:34.311517Z,False,,,s,c,,1,False,False,False,True,2849447.0,True,1062651,1,"[{'phase': 1, 'rank': 167, 'last_rank': 97, 'rank_sort': 170, 'total': 2373, 'league_id': 335, 'rank_count': 1062651, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 689815, 'last_rank': 484944, 'rank_sort': 691453, 'total': 154, 'league_id': 335, 'rank_count': 1062617, 'entry_percentile_rank': 65}]",[],167,97
12232,Chesnoid Gaming's League,,2025-07-21T12:00:13.922992Z,False,,,x,c,11536.0,1,False,False,False,True,2929842.0,True,165,1,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2373, 'league_id': 12232, 'rank_count': 165, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 85, 'last_rank': 64, 'rank_sort': 85, 'total': 154, 'league_id': 12232, 'rank_count': 165, 'entry_percentile_rank': 55}]",[],1,1
12291,Behzinga Championship,,2025-07-21T12:00:21.465674Z,False,,,x,c,26841.0,1,False,False,False,True,2888121.0,True,38259,1,"[{'phase': 1, 'rank': 5, 'last_rank': 2, 'rank_sort': 5, 'total': 2373, 'league_id': 12291, 'rank_count': 38259, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 18978, 'last_rank': 12011, 'rank_sort': 19016, 'total': 154, 'league_id': 12291, 'rank_count': 38259, 'entry_percentile_rank': 50}]",[],5,2
33442,youtube.com/FPLMate 🏆,,2025-07-21T12:51:43.594029Z,False,,,x,c,16267.0,1,False,False,False,True,2888125.0,True,65813,1,"[{'phase': 1, 'rank': 10, 'last_rank': 7, 'rank_sort': 10, 'total': 2373, 'league_id': 33442, 'rank_count': 65813, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 38200, 'last_rank': 26425, 'rank_sort': 38317, 'total': 154, 'league_id': 33442, 'rank_count': 65813, 'entry_percentile_rank': 60}]",[],10,7
