element_in,element_in_cost,element_out,element_out_cost,entry,event,time
666,90,249,75,3769,37,2026-05-15T16:46:28.628000Z
16,99,235,103,3769,36,2026-05-09T09:31:35.492346Z
5,72,72,51,3769,35,2026-05-01T16:33:04.844465Z
541,38,447,37,3769,34,2026-04-24T17:23:53.868407Z
596,72,252,40,3769,34,2026-04-24T17:23:27.800916Z
497,44,266,72,3769,34,2026-04-24T17:23:27.800597Z
606,45,541,38,3769,34,2026-04-24T16:53:21.960107Z
252,40,596,72,3769,34,2026-04-24T15:56:48.256207Z
266,72,497,44,3769,34,2026-04-24T15:56:48.256032Z
717,65,47,74,3769,34,2026-04-24T15:56:48.255788Z
596,72,252,40,3769,34,2026-04-24T14:30:12.335866Z
497,44,21,72,3769,34,2026-04-24T14:30:12.335623Z
369,39,254,39,3769,34,2026-04-24T08:56:18.001817Z
47,74,717,65,3769,34,2026-04-19T15:03:11.673727Z
21,72,450,80,3769,34,2026-04-19T15:03:11.673465Z
373,62,508,48,3769,34,2026-04-19T15:03:11.673252Z
447,37,440,46,3769,34,2026-04-19T15:03:11.672972Z
568,51,373,62,3769,34,2026-04-19T14:39:55.495123Z
515,74,21,72,3769,34,2026-04-19T14:39:41.683032Z
717,65,329,60,3769,34,2026-04-19T13:52:39.428273Z
252,40,311,50,3769,34,2026-04-19T13:51:25.719921Z
381,140,387,71,3769,34,2026-04-19T13:51:25.719712Z
541,38,291,57,3769,34,2026-04-19T13:51:25.719479Z
254,39,670,48,3769,34,2026-04-19T13:51:25.719183Z
311,50,691,56,3769,34,2026-04-19T02:43:29.575784Z
624,77,430,144,3769,34,2026-04-19T02:43:29.575628Z
64,86,249,77,3769,34,2026-04-19T02:43:29.575475Z
329,60,783,55,3769,34,2026-04-19T02:43:29.575324Z
450,80,235,105,3769,34,2026-04-19T02:43:29.575168Z
387,71,84,54,3769,34,2026-04-19T02:43:29.574970Z
21,72,82,79,3769,34,2026-04-19T02:43:29.574815Z
291,57,411,50,3769,34,2026-04-19T02:43:29.574653Z
508,48,343,43,3769,34,2026-04-19T02:43:29.574493Z
373,62,151,45,3769,34,2026-04-19T02:43:29.574327Z
440,46,77,42,3769,34,2026-04-19T02:43:29.574070Z
5,71,72,51,3769,34,2026-04-19T02:43:29.573880Z
670,48,341,39,3769,34,2026-04-19T02:43:29.573705Z
1,60,139,44,3769,34,2026-04-19T02:43:29.573466Z
77,42,5,67,3769,33,2026-04-18T09:38:47.240547Z
343,43,344,39,3769,32,2026-04-10T16:27:57.031213Z
72,51,77,42,3769,32,2026-04-10T16:27:57.030938Z
344,39,373,61,3769,32,2026-04-10T01:17:43.270196Z
341,39,101,46,3769,32,2026-04-10T01:17:43.269752Z
235,106,83,59,3769,32,2026-04-10T00:48:17.128234Z
77,42,74,46,3769,32,2026-04-10T00:48:17.127965Z
691,56,661,91,3769,32,2026-04-09T17:38:16.880577Z
430,144,136,72,3769,32,2026-04-09T17:38:16.880409Z
783,55,329,56,3769,32,2026-04-09T17:38:16.880212Z
84,54,237,65,3769,32,2026-04-09T17:38:16.880008Z
411,50,684,51,3769,32,2026-04-09T17:38:16.879828Z
151,45,263,38,3769,32,2026-04-09T17:38:16.879594Z
249,78,430,142,3769,31,2026-03-20T17:47:00.662365Z
684,51,441,41,3769,31,2026-03-20T17:34:56.044197Z
661,90,64,86,3769,29,2026-03-03T01:14:28.158769Z
136,71,249,76,3769,28,2026-02-27T18:19:48.297713Z
83,59,21,75,3769,28,2026-02-27T18:14:31.631041Z
373,60,8,64,3769,28,2026-02-24T22:35:05.327502Z
249,75,136,71,3769,26,2026-02-07T21:53:39.944177Z
21,74,84,54,3769,24,2026-01-27T19:15:40.263261Z
449,94,16,100,3769,24,2026-01-27T19:15:40.256218Z
82,77,414,83,3769,23,2026-01-24T10:56:49.644455Z
136,72,337,62,3769,23,2026-01-24T01:14:21.915092Z
237,66,450,80,3769,23,2026-01-24T01:14:21.908446Z
64,86,661,89,3769,21,2026-01-04T19:43:03.267210Z
5,64,411,52,3769,20,2026-01-02T23:15:50.978828Z
441,41,261,46,3769,19,2025-12-29T08:45:34.635655Z
450,80,449,91,3769,19,2025-12-27T01:29:32.902545Z
661,87,136,70,3769,18,2025-12-20T23:24:03.009705Z
263,38,725,54,3769,18,2025-12-20T23:24:03.004821Z
74,45,317,46,3769,17,2025-12-20T10:57:01.497143Z
317,46,113,45,3769,16,2025-12-13T11:19:14.970705Z
101,45,470,40,3769,16,2025-12-13T11:19:14.970358Z
84,55,242,50,3769,16,2025-12-13T11:07:56.828705Z
261,46,36,48,3769,16,2025-12-13T11:07:56.828381Z
113,45,191,39,3769,16,2025-12-12T23:24:03.550759Z
337,62,252,42,3769,16,2025-12-11T23:16:52.786318Z
139,44,502,47,3769,16,2025-12-11T23:16:27.348982Z
725,54,226,52,3769,16,2025-12-11T23:11:38.086839Z
411,52,317,46,3769,16,2025-12-11T02:48:18.234282Z
317,46,256,59,3769,16,2025-12-11T02:45:11.882763Z
449,90,160,62,3769,16,2025-12-09T17:31:54.430796Z
329,52,236,72,3769,16,2025-12-09T01:16:40.516062Z
242,50,119,83,3769,16,2025-12-07T18:10:09.007425Z
226,52,447,38,3769,16,2025-12-07T18:10:09.007141Z
36,47,373,59,3769,16,2025-12-07T18:10:09.006802Z
236,72,266,77,3769,16,2025-12-06T18:07:09.042994Z
8,64,575,46,3769,16,2025-12-06T18:03:38.404425Z
447,38,541,40,3769,16,2025-12-06T18:03:38.404049Z
136,68,283,78,3769,16,2025-12-06T17:56:23.623136Z
414,81,82,76,3769,15,2025-12-03T00:47:47.716897Z
160,62,267,66,3769,14,2025-12-02T17:49:02.193370Z
541,40,191,39,3769,13,2025-11-29T13:13:27.571016Z
113,45,261,46,3769,13,2025-11-29T08:39:37.406566Z
120,70,266,76,3769,13,2025-11-29T08:39:03.650318Z
384,75,82,76,3769,13,2025-11-29T08:39:03.649857Z
381,142,16,100,3769,13,2025-11-29T08:39:03.649384Z
261,46,256,58,3769,13,2025-11-29T08:39:03.648746Z
47,69,119,84,3769,13,2025-11-29T01:20:53.161625Z
36,46,541,40,3769,13,2025-11-28T23:18:43.987991Z
32,50,502,47,3769,13,2025-11-28T23:17:56.041993Z
136,65,283,78,3769,13,2025-11-28T23:17:27.000640Z
418,65,267,66,3769,13,2025-11-27T16:30:20.366506Z
411,50,575,46,3769,13,2025-11-27T16:15:31.745462Z
373,59,5,63,3769,12,2025-11-21T15:47:50.356639Z
267,66,582,66,3769,11,2025-11-07T21:35:40.923833Z
16,100,427,55,3769,10,2025-11-01T00:33:56.900635Z
119,82,381,143,3769,10,2025-11-01T00:33:56.900138Z
256,57,38,44,3769,10,2025-11-01T00:33:56.892073Z
266,76,384,75,3769,7,2025-10-03T13:42:38.272234Z
582,66,47,69,3769,6,2025-09-27T01:29:11.567762Z
5,61,232,45,3769,6,2025-09-27T01:29:11.560417Z
283,75,561,55,3769,4,2025-09-13T00:23:58.931045Z
82,74,450,80,3769,4,2025-09-13T00:23:58.925539Z
450,81,235,104,3769,3,2025-08-30T09:29:56.237254Z
561,55,625,60,3769,2,2025-08-22T17:13:37.550483Z
