season_name,total_points,rank
2016/17,2289,14465
2017/18,2087,564429
2018/19,2379,11648
2019/20,2333,21713
2020/21,2445,34773
2021/22,2618,12123
2022/23,2504,159176
2023/24,2372,504418
2024/25,2559,33088
