event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,81,81,171132,204503,171132,5,0,1000,0,0,0
2,43,124,7673712,7793613,1190219,75,4,1002,0,0,18
3,52,176,3867310,3983749,1124694,35,4,1009,0,0,8
4,94,270,92389,99375,165306,1,4,1011,0,0,12
5,42,312,6018674,6219264,298381,55,4,1015,0,0,18
6,69,381,1227843,1313204,205532,15,4,1015,0,0,2
7,71,452,3390035,3392464,224035,30,15,1017,5,0,12
8,75,527,1153272,1203309,152415,10,15,1026,0,0,31
9,57,584,2466760,2584441,101845,25,15,1028,0,0,10
10,87,671,592819,609370,51984,5,1,1033,2,0,11
11,46,717,2780845,2816928,38644,25,10,1038,2,0,16
12,48,765,2725384,2778303,31549,25,14,1040,1,0,11
13,58,823,483733,516314,13446,5,14,1041,0,0,7
14,82,905,711070,759241,6659,10,14,1040,0,0,2
15,46,951,7439888,7478065,13732,60,4,1044,2,0,14
16,79,1030,1417025,1456122,13511,15,0,1042,5,0,9
17,97,1127,497561,511260,5422,5,0,1048,0,0,14
18,52,1179,2845955,2991479,4155,25,0,1051,0,0,24
19,45,1224,4290762,4305721,3257,35,5,1041,3,0,13
20,53,1277,2607274,2649992,3458,25,0,1041,1,0,10
21,63,1340,1551487,1647472,2367,15,0,1039,0,0,11
22,29,1369,11315125,11439903,5269,90,0,1041,0,0,16
23,42,1411,7315516,7353625,5193,60,13,1039,2,0,17
24,61,1472,4156211,4199399,6774,35,19,1041,2,0,3
25,70,1542,2502396,2557808,7246,20,2,1044,1,0,7
26,91,1629,145780,149195,2738,5,2,1046,2,4,8
27,58,1687,1533804,1638948,1516,15,2,1048,0,0,15
28,76,1763,1227705,1281722,1418,10,2,1053,0,0,3
29,70,1833,2454822,2482525,1028,20,6,1052,1,0,14
30,71,1904,108046,119300,465,1,6,1055,0,0,11
31,64,1968,932946,944977,385,10,13,1058,3,0,-1
32,55,2023,3799732,3821544,512,30,1,1056,2,0,8
33,106,2129,693944,717303,900,10,1,1054,0,0,21
34,66,2195,487999,490850,641,5,8,1054,1,0,0
35,62,2257,2200639,2346838,462,20,23,1044,0,0,7
36,112,2369,24635,25915,83,1,11,1054,1,0,0
37,20,2389,7877360,7912254,124,65,25,1056,1,0,18
