name,time,event
3xc,2025-09-26T10:45:03.883011Z,6
wildcard,2025-10-01T21:12:21.597823Z,7
bboost,2025-11-22T10:53:56.315799Z,12
freehit,2025-11-24T08:30:29.530678Z,13
3xc,2026-02-10T08:26:32.981083Z,26
wildcard,2026-04-05T21:02:07.159471Z,32
bboost,2026-04-10T19:32:35.466252Z,33
freehit,2026-04-18T16:17:09.690844Z,34
