event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,58,58,3379513,3429251,3379511,40,0,1000,0,0,6
2,45,103,7089734,7111582,4919019,70,0,1001,0,0,8
3,70,173,382834,384878,1452550,5,7,1001,2,0,5
4,76,249,1896301,1914589,901815,20,2,1008,0,0,13
5,66,315,160173,165183,239187,5,2,1015,0,0,21
6,73,388,801440,808288,126950,10,0,1016,2,0,9
7,68,456,4108983,4122730,173859,35,1,1020,1,0,7
8,95,551,57628,58444,28200,1,1,1027,0,0,0
9,44,595,6763654,6772205,49819,60,5,1026,2,0,8
10,82,677,1285712,1295304,35431,15,0,1030,1,0,11
11,32,709,9418006,9433778,64748,80,15,1033,1,0,3
12,33,738,8459445,8469169,157207,70,10,1036,2,4,6
13,76,814,27085,29236,24885,1,10,1034,0,0,1
14,68,882,3908173,3924936,31090,35,6,1030,1,0,4
15,66,948,1289055,1295549,16940,15,0,1031,1,0,9
16,81,1029,1096429,1100817,14200,10,0,1031,3,0,3
17,63,1092,7622416,7633976,42632,65,0,1037,0,0,4
18,33,1125,10899010,10901334,86829,90,1,1038,3,0,19
19,39,1164,6721120,6757007,92463,55,1,1038,0,0,4
20,57,1221,1739528,1744946,71650,15,0,1036,2,0,1
21,52,1273,5260127,5268797,87695,45,34,1035,2,0,9
22,40,1313,6437818,6457137,90368,55,10,1036,1,0,11
23,45,1358,5828715,5844275,80510,50,0,1034,1,0,9
24,61,1419,4106010,4116830,90080,35,0,1035,1,0,1
25,95,1514,41548,42607,30243,1,0,1039,0,0,1
26,94,1608,73040,73913,8508,1,0,1041,0,0,2
27,62,1670,1007036,1008867,3963,10,7,1042,2,0,8
28,88,1758,229068,231976,1938,5,16,1043,2,0,1
29,66,1824,3340606,3348952,1751,30,13,1048,1,0,6
30,56,1880,1627681,1650363,1878,15,13,1052,0,0,15
31,66,1942,663999,666911,1703,10,20,1052,3,4,0
32,55,1997,3494686,3537404,2111,30,19,1042,0,0,12
33,125,2122,164922,167033,1311,5,19,1044,0,0,0
34,63,2185,657018,668947,1107,10,19,1043,0,0,12
35,56,2241,4156291,4197008,1084,35,19,1046,0,0,10
36,90,2331,1254631,1262456,717,10,8,1049,2,0,15
37,22,2353,7174947,7181421,879,60,0,1048,2,0,14
