season_name,total_points,rank
2017/18,2085,575101
2018/19,2211,233042
2019/20,2076,1118096
2020/21,2330,252733
2021/22,1937,3399018
2022/23,2386,750574
2023/24,2284,1188240
2024/25,2083,4505141
