name,time,event
freehit,2025-08-26T21:59:03.959418Z,3
wildcard,2025-10-03T11:44:58.043363Z,7
3xc,2025-12-13T15:51:59.115566Z,17
bboost,2025-12-23T11:27:46.300264Z,18
bboost,2026-02-27T08:57:04.066015Z,28
freehit,2026-03-14T14:15:22.902946Z,31
wildcard,2026-04-18T11:34:05.070255Z,34
3xc,2026-05-04T21:07:57.392039Z,36
