id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
50111,80,SavedShot,0.7609999847412109,0.639000015258789,0.024470800533890724,Paul-José M&#039;Poku,h,1912,OpenPlay,2014,RightFoot,4787,Cagliari,Parma,4,0,2015-05-04 19:45:00,,BallRecovery
50341,3,MissedShots,0.8090000152587891,0.5179999923706055,0.04703209921717644,Paul-José M&#039;Poku,h,1912,OpenPlay,2014,RightFoot,4802,Cagliari,Palermo,0,1,2015-05-17 14:00:00,Diego Farias,Pass
50364,61,MissedShots,0.759000015258789,0.8569999694824219,0.011718899942934513,Paul-José M&#039;Poku,h,1912,OpenPlay,2014,RightFoot,4802,Cagliari,Palermo,0,1,2015-05-17 14:00:00,Danilo Avelar,Pass
50788,1,MissedShots,0.695,0.509000015258789,0.010483000427484512,Paul-José M&#039;Poku,a,1912,OpenPlay,2014,RightFoot,4813,Cesena,Cagliari,0,1,2015-05-24 14:00:00,Duje Cop,LayOff
50808,81,MissedShots,0.750999984741211,0.7609999847412109,0.0355416014790535,Paul-José M&#039;Poku,a,1912,DirectFreekick,2014,RightFoot,4813,Cesena,Cagliari,0,1,2015-05-24 14:00:00,,Standard
50866,26,MissedShots,0.71,0.42900001525878906,0.015309000387787819,Paul-José M&#039;Poku,h,1912,OpenPlay,2014,LeftFoot,4821,Cagliari,Udinese,4,3,2015-05-31 17:00:00,Antonio Balzano,Pass
50878,62,MissedShots,0.7169999694824218,0.31799999237060544,0.03500419855117798,Paul-José M&#039;Poku,h,1912,DirectFreekick,2014,RightFoot,4821,Cagliari,Udinese,4,3,2015-05-31 17:00:00,,Standard
50881,78,Goal,0.875999984741211,0.36900001525878906,0.12581899762153625,Paul-José M&#039;Poku,h,1912,OpenPlay,2014,RightFoot,4821,Cagliari,Udinese,4,3,2015-05-31 17:00:00,Marco Sau,Pass
93059,8,MissedShots,0.8630000305175781,0.6469999694824219,0.3246850073337555,Paul-José M&#039;Poku,a,1912,OpenPlay,2015,LeftFoot,558,Empoli,Chievo,1,3,2015-08-23 22:45:00,,None
93935,78,SavedShot,0.835,0.5829999923706055,0.06397689878940582,Paul-José M&#039;Poku,h,1912,OpenPlay,2015,RightFoot,747,Chievo,Empoli,1,1,2016-01-17 18:00:00,Roberto Inglese,TakeOn
94584,55,MissedShots,0.7069999694824218,0.5329999923706055,0.015425300225615501,Paul-José M&#039;Poku,h,1912,OpenPlay,2015,LeftFoot,764,Chievo,Juventus,0,4,2016-01-31 15:30:00,Lucas Castro,Pass
94592,72,MissedShots,0.875999984741211,0.6680000305175782,0.03095800057053566,Paul-José M&#039;Poku,h,1912,OpenPlay,2015,RightFoot,764,Chievo,Juventus,0,4,2016-01-31 15:30:00,,Rebound
95405,93,MissedShots,0.8140000152587891,0.5209999847412109,0.04614119976758957,Paul-José M&#039;Poku,a,1912,OpenPlay,2015,RightFoot,774,Inter,Chievo,1,0,2016-02-03 23:45:00,,None
94766,3,MissedShots,0.6869999694824219,0.32099998474121094,0.015266399830579758,Paul-José M&#039;Poku,a,1912,OpenPlay,2015,RightFoot,787,Torino,Chievo,1,2,2016-02-07 18:00:00,Dario Dainelli,Pass
95860,38,MissedShots,0.9409999847412109,0.6580000305175782,0.043813999742269516,Paul-José M&#039;Poku,h,1912,OpenPlay,2015,RightFoot,794,Chievo,Sassuolo,1,1,2016-02-13 21:00:00,Massimo Gobbi,Cross
95861,41,SavedShot,0.8780000305175781,0.31,0.05418720096349716,Paul-José M&#039;Poku,h,1912,OpenPlay,2015,LeftFoot,794,Chievo,Sassuolo,1,1,2016-02-13 21:00:00,Nicolas Frey,Pass
95866,62,MissedShots,0.6940000152587891,0.5179999923706055,0.03608369827270508,Paul-José M&#039;Poku,h,1912,DirectFreekick,2015,RightFoot,794,Chievo,Sassuolo,1,1,2016-02-13 21:00:00,,Standard
96513,52,BlockedShot,0.7019999694824218,0.7609999847412109,0.026939300820231438,Paul-José M&#039;Poku,a,1912,DirectFreekick,2015,RightFoot,802,Verona,Chievo,3,1,2016-02-20 21:00:00,,Standard
96515,59,SavedShot,0.74,0.6179999923706054,0.0503121018409729,Paul-José M&#039;Poku,a,1912,DirectFreekick,2015,RightFoot,802,Verona,Chievo,3,1,2016-02-20 21:00:00,,Standard
96516,62,BlockedShot,0.7390000152587891,0.645,0.011535500176250935,Paul-José M&#039;Poku,a,1912,OpenPlay,2015,RightFoot,802,Verona,Chievo,3,1,2016-02-20 21:00:00,Sergio Pellissier,Pass
97097,59,SavedShot,0.8730000305175781,0.7340000152587891,0.036922600120306015,Paul-José M&#039;Poku,h,1912,OpenPlay,2015,RightFoot,815,Chievo,Genoa,1,0,2016-02-28 18:00:00,Massimo Gobbi,Pass
97519,22,SavedShot,0.7630000305175781,0.685,0.018210100010037422,Paul-José M&#039;Poku,a,1912,OpenPlay,2015,RightFoot,823,Napoli,Chievo,3,1,2016-03-05 23:45:00,Fabrizio Cacciatore,Pass
97533,53,BlockedShot,0.8290000152587891,0.6880000305175781,0.033381298184394836,Paul-José M&#039;Poku,a,1912,OpenPlay,2015,RightFoot,823,Napoli,Chievo,3,1,2016-03-05 23:45:00,Valter Birsa,Pass
102078,56,ShotOnPost,0.9669999694824218,0.5990000152587891,0.30801698565483093,Paul-José M&#039;Poku,a,1912,OpenPlay,2015,LeftFoot,913,Roma,Chievo,3,0,2016-05-08 14:30:00,Fabrizio Cacciatore,Throughball
102667,56,BlockedShot,0.8640000152587891,0.7069999694824218,0.03926679864525795,Paul-José M&#039;Poku,h,1912,OpenPlay,2015,LeftFoot,927,Chievo,Bologna,0,0,2016-05-15 20:00:00,,None
