event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,54,54,4551060,4633215,4551053,50,10,1000,0,0,8
2,57,111,3290679,3317118,3227368,35,10,1001,0,0,5
3,48,159,5352928,5381360,3310045,50,10,998,0,0,3
4,81,240,969970,986846,1549848,10,5,999,0,0,24
5,41,281,6471775,6516807,1950783,55,5,1004,0,0,10
6,104,385,983,1002,155375,1,22,1007,1,0,6
7,80,465,1243379,1251489,91390,15,6,1011,2,0,0
8,80,545,613323,621347,44461,10,6,1017,0,0,6
9,79,624,88782,90375,4787,1,6,1018,0,0,17
10,84,708,1007752,1011038,3188,10,11,1022,3,0,9
11,67,775,73166,73837,274,1,17,1026,2,0,6
12,58,833,855281,862312,110,10,18,1029,1,0,6
13,36,869,5287814,5323788,310,45,18,1033,0,0,4
14,61,930,6242840,6252979,1004,55,5,1033,2,0,4
15,42,972,8929366,8946979,3260,75,0,1035,1,0,9
16,67,1039,4038917,4043997,7384,35,23,1033,2,0,3
17,73,1112,5110643,5121738,13772,45,3,1028,2,0,8
18,61,1173,992674,998689,6131,10,1,1032,2,0,22
19,44,1217,4694237,4706472,5215,40,12,1027,2,0,19
20,53,1270,2446071,2475146,5299,20,12,1030,0,0,6
21,46,1316,7176784,7215202,9837,60,12,1027,0,0,6
22,46,1362,3332087,3366783,7820,30,12,1026,0,0,19
23,57,1419,1734122,1738362,3155,15,17,1026,2,0,14
24,81,1500,232844,234316,1274,5,52,1020,3,0,1
25,66,1566,3659569,3698624,1776,30,52,1026,0,0,2
26,107,1673,5300,5393,185,1,20,1030,2,0,6
27,44,1717,6708526,6767138,230,55,20,1033,0,0,2
28,84,1801,456181,461801,138,5,27,1030,2,0,5
29,86,1887,404823,407816,35,5,32,1028,1,0,5
30,57,1944,1410031,1437191,43,15,32,1033,0,0,15
31,48,1992,4021358,4028065,109,35,60,1035,2,0,2
32,54,2046,3843822,3896267,143,30,7,1021,0,0,13
33,127,2173,144707,146885,59,5,14,1023,1,0,0
34,50,2223,2423509,2447496,117,20,14,1024,0,0,16
35,54,2277,4949151,5001487,150,40,14,1028,0,0,13
36,67,2344,6594646,6600747,344,55,13,1033,1,0,23
37,27,2371,5296614,5304580,344,45,23,1032,2,0,10
