name,time,event
freehit,2025-08-30T09:45:27.958712Z,3
wildcard,2025-09-04T16:46:37.977762Z,4
3xc,2025-09-26T21:06:35.048855Z,6
bboost,2025-10-03T17:06:57.896009Z,7
3xc,2026-02-10T16:55:20.689007Z,26
wildcard,2026-04-02T16:45:07.403396Z,32
bboost,2026-04-17T18:26:43.895643Z,33
freehit,2026-04-18T19:50:27.054324Z,34
