season_name,total_points,rank
2013/14,1061,3077262
2014/15,1557,2306124
2016/17,1621,2961889
2017/18,1915,1886970
2018/19,1935,2674871
2021/22,2599,18911
2022/23,2625,4855
2023/24,2617,1702
2024/25,2457,263194
