name,time,event
wildcard,2025-09-13T09:29:05.168830Z,4
freehit,2025-11-28T20:45:30.981914Z,13
3xc,2025-12-20T08:01:52.992952Z,17
bboost,2025-12-26T18:08:33.457658Z,18
wildcard,2026-01-17T10:49:08.803799Z,22
freehit,2026-04-18T09:38:01.216551Z,33
3xc,2026-05-09T09:33:26.194534Z,36
