event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,47,47,6639003,6743321,6638992,75,0,1000,0,0,4
2,66,113,1355063,1376019,2841827,15,0,1000,0,0,12
3,62,175,1218279,1239398,1214476,15,0,1001,0,0,3
4,74,249,2575654,2590441,901815,25,19,1001,2,0,10
5,46,295,4245335,4313985,946383,40,19,1004,0,0,-2
6,79,374,350010,352747,337279,5,1,1002,3,0,6
7,71,445,3128025,3167935,339731,30,1,1005,0,0,10
8,82,527,465358,475473,152415,5,1,1010,0,0,16
9,40,567,8044269,8109759,270566,70,1,1008,0,0,7
10,81,648,1529138,1543963,199764,15,2,1008,2,0,6
11,53,701,1018031,1026482,105272,10,3,1009,2,0,15
12,79,780,35729,36013,11380,1,1,1006,2,0,5
13,62,842,288747,298800,3336,5,1,1009,0,0,0
14,86,928,411304,418141,1200,5,0,1010,1,0,7
15,72,1000,628797,634749,394,10,5,1014,1,0,8
16,84,1084,754236,755508,269,10,9,1022,1,0,4
17,87,1171,1685801,1699382,211,15,3,1026,2,0,2
18,33,1204,10643585,10682263,718,85,10,1019,0,0,17
19,56,1260,1044656,1049933,233,10,4,1024,2,0,0
20,71,1331,205878,213011,74,5,4,1026,0,0,9
21,43,1374,8218765,8275521,218,65,4,1027,0,0,13
22,51,1425,1983716,1995026,127,20,20,1027,1,0,20
23,49,1474,4113134,4137682,78,35,27,1030,1,0,19
24,82,1556,177525,180321,28,5,20,1034,1,0,1
25,58,1614,7020273,7040487,73,55,7,1041,1,0,2
26,62,1676,5408737,5425383,148,45,20,1039,2,0,5
27,55,1731,2231460,2276891,90,20,20,1039,0,0,7
28,91,1822,124778,128176,40,1,6,1038,2,0,2
29,58,1880,5450685,5467140,60,45,0,1039,1,0,1
30,53,1933,2399169,2452793,78,20,0,1041,0,0,8
31,60,1993,1565078,1579916,96,15,6,1040,2,0,2
32,70,2063,512082,532826,55,5,12,1032,0,0,13
33,134,2197,60249,62434,17,1,35,1030,2,0,0
34,58,2255,1185939,1228690,16,10,35,1030,0,0,0
35,61,2316,2701774,2721124,14,25,6,1032,1,0,16
36,90,2406,1254631,1269276,8,10,10,1035,2,0,17
37,25,2431,6023822,6035301,8,50,2,1038,2,0,13
