name,time,event
3xc,2025-09-25T20:27:18.937319Z,6
freehit,2025-11-28T23:31:14.069972Z,13
wildcard,2025-12-22T16:53:59.511646Z,18
bboost,2025-12-26T20:54:24.899044Z,19
wildcard,2026-04-09T23:29:23.613327Z,32
bboost,2026-04-14T15:34:55.538218Z,33
freehit,2026-04-23T09:36:13.282708Z,34
3xc,2026-05-08T22:07:01.966856Z,36
