name,time,event
bboost,2025-08-28T21:59:48.242309Z,3
3xc,2025-09-26T16:38:20.268849Z,6
wildcard,2025-10-01T19:19:31.445619Z,7
freehit,2025-12-05T14:50:51.699136Z,15
wildcard,2026-04-09T21:21:00.737995Z,32
bboost,2026-04-14T05:02:46.532017Z,33
freehit,2026-04-22T22:01:04.872463Z,34
3xc,2026-05-08T16:55:53.377805Z,36
