season_name,total_points,rank
2006/07,1622,387649
2007/08,1944,267793
2008/09,1738,424355
2009/10,2085,235427
2010/11,1855,428602
2011/12,1691,1284591
2012/13,1712,1385426
2013/14,2072,753313
2014/15,1974,287079
2015/16,1995,672150
2016/17,1956,829864
2017/18,2170,199946
2018/19,2043,1390671
2019/20,2168,447609
2020/21,2259,552745
2021/22,2191,1255306
2022/23,2413,568435
2023/24,2243,1644026
2024/25,2140,3724439
