element_in,element_in_cost,element_out,element_out_cost,entry,event,time
257,52,343,43,122737,36,2026-05-08T22:33:11.518774Z
16,99,235,104,122737,36,2026-05-08T22:33:11.512093Z
5,72,72,51,122737,35,2026-05-01T16:45:45.023789Z
252,40,749,43,122737,34,2026-04-24T16:58:21.881875Z
515,75,384,73,122737,34,2026-04-24T16:58:21.881604Z
694,46,603,41,122737,34,2026-04-24T09:14:16.595189Z
749,43,252,40,122737,34,2026-04-24T09:11:36.763038Z
21,72,450,80,122737,34,2026-04-24T09:11:36.762698Z
384,73,515,75,122737,34,2026-04-23T09:14:04.101803Z
252,40,730,53,122737,34,2026-04-23T09:14:04.101383Z
381,140,329,60,122737,34,2026-04-23T09:14:04.100990Z
567,39,502,46,122737,34,2026-04-23T09:14:04.100575Z
1,60,670,48,122737,34,2026-04-23T09:14:04.100194Z
603,41,694,45,122737,34,2026-04-23T09:14:04.099789Z
450,80,47,74,122737,34,2026-04-23T09:14:04.099343Z
447,37,291,57,122737,34,2026-04-23T09:14:04.098869Z
64,86,430,144,122737,34,2026-04-21T09:20:29.685316Z
730,53,691,56,122737,34,2026-04-21T09:20:29.685148Z
624,77,249,77,122737,34,2026-04-21T09:20:29.684949Z
47,74,235,105,122737,34,2026-04-21T09:20:29.684773Z
329,60,783,55,122737,34,2026-04-21T09:20:29.684597Z
515,75,82,82,122737,34,2026-04-21T09:20:29.684304Z
717,65,84,54,122737,34,2026-04-21T09:20:29.683979Z
606,44,151,45,122737,34,2026-04-21T09:20:29.683686Z
5,71,77,40,122737,34,2026-04-21T09:20:29.683383Z
291,57,411,50,122737,34,2026-04-21T09:20:29.683044Z
694,45,343,43,122737,34,2026-04-21T09:20:29.682759Z
373,62,72,51,122737,34,2026-04-21T09:20:29.682456Z
670,48,139,45,122737,34,2026-04-21T09:20:29.682163Z
502,46,341,39,122737,34,2026-04-21T09:20:29.681810Z
343,43,5,68,122737,33,2026-04-18T00:28:06.617219Z
691,56,136,70,122737,32,2026-04-10T14:33:43.140572Z
249,78,661,91,122737,32,2026-04-10T14:33:43.140201Z
783,55,329,60,122737,32,2026-04-10T14:33:43.139816Z
235,106,485,73,122737,32,2026-04-10T14:33:43.139431Z
84,54,47,74,122737,32,2026-04-10T14:33:43.139056Z
82,82,517,54,122737,32,2026-04-10T14:33:43.138646Z
341,39,470,40,122737,32,2026-04-10T14:33:43.138276Z
139,45,1,57,122737,32,2026-04-10T14:33:43.137885Z
72,51,317,45,122737,32,2026-04-10T14:33:43.137472Z
411,50,373,61,122737,32,2026-04-10T14:33:43.137008Z
151,45,348,39,122737,32,2026-04-10T14:33:43.128619Z
485,73,21,72,122737,31,2026-03-20T17:24:56.717375Z
373,60,291,56,122737,28,2026-02-27T18:14:45.236064Z
329,59,237,66,122737,28,2026-02-27T18:14:45.230403Z
77,39,694,45,122737,26,2026-02-10T16:56:10.107683Z
47,76,329,58,122737,26,2026-02-10T16:56:10.103011Z
694,45,295,47,122737,23,2026-01-24T10:53:50.914881Z
449,93,414,85,122737,23,2026-01-24T10:53:50.907970Z
237,65,450,80,122737,22,2026-01-16T23:50:36.745911Z
291,56,373,59,122737,20,2026-01-03T10:56:01.444856Z
5,65,8,64,122737,20,2026-01-03T10:54:56.184814Z
295,47,261,45,122737,18,2025-12-26T11:21:32.705969Z
661,90,252,42,122737,18,2025-12-26T11:21:32.705468Z
450,80,449,91,122737,18,2025-12-26T11:21:32.704928Z
21,72,16,102,122737,18,2025-12-26T11:21:32.699147Z
329,57,387,67,122737,17,2025-12-20T03:59:50.182885Z
387,67,237,66,122737,16,2025-12-13T13:23:19.412761Z
136,68,283,79,122737,15,2025-12-06T10:34:12.216461Z
414,84,82,74,122737,15,2025-12-06T10:34:12.206916Z
517,54,299,65,122737,14,2025-12-02T16:44:19.903957Z
8,64,72,48,122737,14,2025-12-02T16:44:19.896149Z
384,75,160,62,122737,13,2025-11-29T10:15:07.592998Z
113,45,256,59,122737,13,2025-11-29T10:15:07.592662Z
694,42,348,41,122737,13,2025-11-29T10:03:00.961478Z
13,38,317,45,122737,13,2025-11-29T10:03:00.961221Z
381,142,16,101,122737,13,2025-11-29T10:03:00.960964Z
136,66,283,79,122737,13,2025-11-29T10:03:00.960578Z
120,70,237,67,122737,13,2025-11-29T10:03:00.960165Z
160,62,449,89,122737,13,2025-11-29T10:03:00.959693Z
414,80,82,75,122737,13,2025-11-29T10:03:00.959196Z
47,69,299,65,122737,13,2025-11-29T10:03:00.958699Z
36,46,373,60,122737,13,2025-11-29T10:03:00.958318Z
256,59,261,45,122737,13,2025-11-29T10:03:00.957771Z
411,51,72,48,122737,13,2025-11-29T10:03:00.957266Z
32,50,1,57,122737,13,2025-11-29T10:03:00.956682Z
373,60,5,63,122737,12,2025-11-22T10:24:38.849371Z
16,101,427,55,122737,11,2025-11-08T10:43:56.659151Z
252,42,666,89,122737,11,2025-11-08T10:25:32.208152Z
283,78,249,74,122737,10,2025-11-01T12:18:38.443519Z
348,41,291,55,122737,9,2025-10-24T17:24:30.321376Z
237,67,660,50,122737,9,2025-10-24T17:24:30.316094Z
291,55,6,60,122737,6,2025-09-25T00:08:01.913879Z
1,55,736,56,122737,6,2025-09-25T00:08:01.913463Z
6,60,568,55,122737,6,2025-09-23T21:33:02.757857Z
261,45,191,40,122737,6,2025-09-23T21:33:02.757378Z
736,56,220,50,122737,6,2025-09-23T21:33:02.756918Z
666,90,654,64,122737,6,2025-09-23T21:33:02.756543Z
430,143,283,75,122737,6,2025-09-23T21:33:02.756096Z
660,50,382,83,122737,6,2025-09-23T21:33:02.755642Z
299,65,381,145,122737,6,2025-09-23T21:33:02.755214Z
5,61,508,50,122737,6,2025-09-23T21:33:02.754715Z
72,47,256,55,122737,6,2025-09-23T21:33:02.748152Z
249,76,252,45,122737,3,2025-08-29T23:40:47.403576Z
82,72,235,105,122737,3,2025-08-29T23:40:47.398048Z
