event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,55,55,4223904,4334536,4223898,45,5,1000,0,0,6
2,54,109,4168589,4208680,3634170,40,5,1001,0,0,12
3,62,171,1297150,1309857,1646998,15,20,1002,1,0,5
4,78,249,1573164,1588950,901815,15,11,1002,1,0,7
5,51,300,2385748,2429181,697613,25,11,1005,0,0,9
6,69,369,1227843,1264893,443686,15,1,1002,0,0,8
7,79,448,1294001,1317923,280969,15,1,1006,0,0,9
8,102,550,17684,17816,30563,1,1,1013,3,0,0
9,42,592,7544821,7560705,61475,65,2,1015,2,0,7
10,77,669,2320852,2349151,59156,20,2,1017,0,0,7
11,71,740,30278,30680,6966,1,10,1019,2,0,9
12,53,793,1584099,1598706,4047,15,13,1018,1,0,15
13,55,848,698795,712283,2033,10,13,1019,0,0,4
14,58,906,7050935,7069454,6264,60,13,1017,1,0,3
15,60,966,2445608,2464579,4970,20,5,1019,1,0,8
16,92,1058,252932,253873,1940,5,2,1023,2,0,3
17,64,1122,7541664,7551328,7407,60,3,1027,1,0,12
18,53,1175,2767103,2782266,5387,25,0,1028,2,0,12
19,47,1222,3124540,3171797,3671,25,0,1028,0,0,13
20,71,1293,236788,238879,1184,5,8,1028,2,0,5
21,61,1354,2028642,2064987,906,20,8,1027,0,0,6
22,50,1404,2281038,2289361,568,20,0,1027,2,0,11
23,31,1435,11457544,11469529,1155,90,7,1026,1,0,5
24,74,1509,821006,829974,689,10,6,1025,2,0,10
25,63,1572,5066382,5090488,1221,40,29,1027,1,0,6
26,71,1643,2341516,2374328,1178,20,29,1030,0,0,14
27,39,1682,9322996,9392433,1966,75,29,1030,0,0,7
28,76,1758,1329512,1340752,1871,15,20,1027,2,0,1
29,65,1823,3582174,3595913,1800,30,4,1028,1,0,19
30,56,1879,1627681,1666368,1932,15,4,1033,0,0,18
31,73,1952,146949,148380,953,5,22,1029,3,0,2
32,58,2010,2553534,2630564,1019,20,6,1020,0,0,11
33,134,2144,42342,52898,366,1,21,1016,1,0,0
34,61,2205,834897,859525,355,10,21,1016,0,0,7
35,56,2261,4156291,4228260,354,35,21,1018,0,0,16
36,82,2343,2797753,2812672,360,25,6,1022,2,0,11
37,23,2366,6809920,6821154,445,55,2,1024,2,0,13
