id,name,short_name,created,closed,rank,max_entries,league_type,scoring,admin_entry,start_event,entry_can_leave,entry_can_admin,entry_can_invite,has_cup,cup_league,cup_qualified,rank_count,entry_percentile_rank,active_phases,featured_entry_ids,entry_rank,entry_last_rank
12,Liverpool,team-12,2025-07-20T23:14:28.519561Z,False,,,s,c,,1,False,False,False,True,2849437.0,True,1883255,1,"[{'phase': 1, 'rank': 30, 'last_rank': 33, 'rank_sort': 30, 'total': 2378, 'league_id': 12, 'rank_count': 1883255, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 6514, 'last_rank': 6404, 'rank_sort': 6548, 'total': 213, 'league_id': 12, 'rank_count': 1883255, 'entry_percentile_rank': 1}]",[],30,33
33,Australia,region-13,2025-07-20T23:14:28.898138Z,False,,,s,c,,1,False,False,False,True,2872808.0,True,263880,1,"[{'phase': 1, 'rank': 9, 'last_rank': 13, 'rank_sort': 9, 'total': 2378, 'league_id': 33, 'rank_count': 263880, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 728, 'last_rank': 758, 'rank_sort': 735, 'total': 213, 'league_id': 33, 'rank_count': 263880, 'entry_percentile_rank': 1}]",[],9,13
276,Gameweek 1,event-1,2025-07-20T23:14:33.264422Z,False,,,s,c,,1,False,False,False,False,,,9447133,1,"[{'phase': 1, 'rank': 224, 'last_rank': 376, 'rank_sort': 224, 'total': 2378, 'league_id': 276, 'rank_count': 9447133, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 33466, 'last_rank': 33707, 'rank_sort': 33710, 'total': 213, 'league_id': 276, 'rank_count': 9424753, 'entry_percentile_rank': 1}]",[],224,376
314,Overall,overall,2025-07-20T23:14:33.933835Z,False,,,s,c,,1,False,False,False,True,2815434.0,True,12983980,1,"[{'phase': 1, 'rank': 224, 'last_rank': 376, 'rank_sort': 224, 'total': 2378, 'league_id': 314, 'rank_count': 12983980, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 35965, 'last_rank': 39120, 'rank_sort': 36209, 'total': 213, 'league_id': 314, 'rank_count': 12983975, 'entry_percentile_rank': 1}]",[],224,376
333,Second Chance,sc,2025-07-20T23:14:34.276586Z,False,,,s,c,,21,False,False,False,False,,,12983978,1,"[{'phase': 1, 'rank': 25937, 'last_rank': 40911, 'rank_sort': 25938, 'total': 1091, 'league_id': 333, 'rank_count': 12983978, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 35965, 'last_rank': 39120, 'rank_sort': 36209, 'total': 213, 'league_id': 333, 'rank_count': 12983975, 'entry_percentile_rank': 1}]",[],25937,40911
335,Top 10% 24/25 League,top-10%,2025-07-20T23:14:34.311517Z,False,,,s,c,,1,False,False,False,True,2849447.0,True,1062651,1,"[{'phase': 1, 'rank': 127, 'last_rank': 210, 'rank_sort': 127, 'total': 2378, 'league_id': 335, 'rank_count': 1062651, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 6346, 'last_rank': 5589, 'rank_sort': 6430, 'total': 213, 'league_id': 335, 'rank_count': 1062617, 'entry_percentile_rank': 1}]",[],127,210
153163,FPL Fan Invitational,,2025-07-22T04:59:08.132649Z,False,,,x,c,17276.0,1,False,False,False,True,2892879.0,True,22885,1,"[{'phase': 1, 'rank': 4, 'last_rank': 7, 'rank_sort': 4, 'total': 2378, 'league_id': 153163, 'rank_count': 22885, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 133, 'last_rank': 91, 'rank_sort': 136, 'total': 213, 'league_id': 153163, 'rank_count': 22885, 'entry_percentile_rank': 1}]",[],4,7
299488,Falcons,,2025-07-24T06:15:23.697336Z,False,,,x,c,1685174.0,1,False,False,False,True,2959346.0,True,33,5,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2378, 'league_id': 299488, 'rank_count': 33, 'entry_percentile_rank': 5}, {'phase': 11, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 213, 'league_id': 299488, 'rank_count': 33, 'entry_percentile_rank': 5}]",[],1,1
1015208,Stan Sport League,brd-stansports,2025-08-08T16:06:20.570307Z,False,,,s,c,,1,False,False,False,False,,,263880,1,"[{'phase': 1, 'rank': 9, 'last_rank': 13, 'rank_sort': 9, 'total': 2378, 'league_id': 1015208, 'rank_count': 263880, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 728, 'last_rank': 758, 'rank_sort': 735, 'total': 213, 'league_id': 1015208, 'rank_count': 263880, 'entry_percentile_rank': 1}]",[],9,13
1322126,THOGDEN & THOGDAD SUPER LEAGUE,,2025-08-12T09:03:03.273535Z,False,,,x,c,5969081.0,1,False,False,False,True,2888147.0,True,63906,1,"[{'phase': 1, 'rank': 3, 'last_rank': 5, 'rank_sort': 3, 'total': 2378, 'league_id': 1322126, 'rank_count': 63906, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 215, 'last_rank': 180, 'rank_sort': 222, 'total': 213, 'league_id': 1322126, 'rank_count': 63906, 'entry_percentile_rank': 1}]",[],3,5
