name,time,event
wildcard,2025-09-01T07:39:56.235345Z,4
bboost,2025-09-23T09:07:21.001667Z,6
3xc,2025-10-03T17:17:37.706692Z,7
freehit,2025-12-29T16:17:27.355378Z,19
3xc,2026-02-10T12:30:41.683602Z,26
freehit,2026-04-18T07:07:25.732762Z,33
wildcard,2026-05-01T11:02:55.831406Z,35
bboost,2026-05-04T13:03:27.251968Z,36
