element_in,element_in_cost,element_out,element_out_cost,entry,event,time
329,59,84,54,3033964,37,2026-05-15T07:07:18.985187Z
488,69,47,74,3033964,37,2026-05-15T07:07:18.979406Z
151,46,684,50,3033964,35,2026-05-01T11:04:36.843076Z
691,57,249,75,3033964,35,2026-05-01T11:04:36.842922Z
417,65,83,58,3033964,35,2026-05-01T11:04:36.842738Z
253,51,470,40,3033964,35,2026-05-01T11:04:36.842539Z
178,63,136,73,3033964,35,2026-05-01T11:04:36.842346Z
430,146,624,77,3033964,35,2026-05-01T11:04:36.842183Z
84,54,329,56,3033964,35,2026-05-01T11:04:36.842022Z
16,98,381,140,3033964,35,2026-05-01T11:04:36.841807Z
706,39,317,45,3033964,35,2026-05-01T11:04:36.841612Z
411,52,373,61,3033964,35,2026-05-01T11:04:36.841427Z
256,58,568,51,3033964,35,2026-05-01T11:04:36.841204Z
568,51,8,61,3033964,34,2026-04-24T13:54:51.320720Z
381,140,82,79,3033964,34,2026-04-24T13:54:51.314808Z
74,47,77,42,3033964,33,2026-04-18T09:34:28.916912Z
691,56,136,73,3033964,33,2026-04-18T07:34:48.923679Z
515,74,84,54,3033964,33,2026-04-18T07:34:48.923419Z
260,51,344,39,3033964,33,2026-04-18T07:30:12.461480Z
173,49,417,64,3033964,33,2026-04-18T07:30:12.461197Z
151,46,317,45,3033964,33,2026-04-18T07:09:22.740176Z
342,44,8,62,3033964,33,2026-04-18T07:09:22.740022Z
237,65,329,56,3033964,33,2026-04-18T07:09:22.739848Z
430,145,624,76,3033964,33,2026-04-18T07:09:22.739661Z
84,54,83,59,3033964,33,2026-04-18T07:09:22.739506Z
417,64,47,74,3033964,33,2026-04-18T07:09:22.739343Z
235,105,449,98,3033964,33,2026-04-18T07:09:22.739178Z
344,39,5,67,3033964,33,2026-04-18T07:09:22.739012Z
77,42,373,61,3033964,33,2026-04-18T07:09:22.738840Z
72,52,684,51,3033964,33,2026-04-18T07:09:22.738638Z
341,39,1,57,3033964,33,2026-04-18T07:09:22.738419Z
624,76,661,91,3033964,32,2026-04-10T16:02:48.144986Z
136,73,252,41,3033964,31,2026-03-20T08:26:15.103805Z
317,46,694,42,3033964,31,2026-03-20T08:26:15.103457Z
684,51,291,56,3033964,31,2026-03-20T08:26:15.102892Z
249,78,430,143,3033964,31,2026-03-20T08:26:15.097587Z
661,89,249,74,3033964,28,2026-02-27T08:43:19.504048Z
83,59,237,68,3033964,28,2026-02-27T08:43:19.496767Z
8,63,447,38,3033964,25,2026-02-04T08:19:00.916381Z
237,68,16,99,3033964,25,2026-02-04T08:19:00.909394Z
449,94,450,79,3033964,24,2026-01-27T10:01:32.075252Z
249,72,661,86,3033964,24,2026-01-27T10:01:32.068237Z
82,77,414,83,3033964,23,2026-01-24T10:59:09.893509Z
47,74,82,76,3033964,20,2026-01-01T12:31:01.660972Z
447,39,260,49,3033964,20,2025-12-31T20:40:10.658732Z
5,64,725,54,3033964,20,2025-12-31T20:40:10.651491Z
447,38,694,41,3033964,19,2025-12-30T14:31:17.953582Z
473,52,725,54,3033964,19,2025-12-30T14:31:17.953317Z
485,74,82,76,3033964,19,2025-12-30T14:31:17.953062Z
382,82,16,100,3033964,19,2025-12-30T14:31:17.952792Z
235,104,329,55,3033964,19,2025-12-30T14:31:17.952491Z
411,53,260,49,3033964,19,2025-12-30T14:31:17.952239Z
441,42,373,59,3033964,19,2025-12-30T14:31:17.951959Z
139,44,1,57,3033964,19,2025-12-30T14:31:17.951579Z
450,79,47,69,3033964,17,2025-12-15T21:41:02.878465Z
82,75,119,82,3033964,17,2025-12-15T08:43:07.166500Z
661,84,178,65,3033964,16,2025-12-11T09:17:01.493991Z
725,54,473,52,3033964,16,2025-12-11T09:17:01.485608Z
329,53,384,75,3033964,16,2025-12-09T08:27:15.644046Z
384,75,335,45,3033964,15,2025-12-05T16:16:52.821195Z
473,52,575,46,3033964,15,2025-12-05T16:16:52.820476Z
252,42,283,78,3033964,15,2025-12-05T16:16:52.811746Z
373,60,5,62,3033964,12,2025-11-22T10:27:51.791907Z
47,68,419,67,3033964,12,2025-11-09T14:47:31.300783Z
335,45,427,55,3033964,11,2025-11-07T22:05:17.688296Z
414,80,582,66,3033964,11,2025-11-07T22:05:17.680670Z
178,64,249,74,3033964,10,2025-10-31T22:12:50.561740Z
119,82,384,76,3033964,10,2025-10-31T22:12:50.556369Z
249,78,499,104,3033964,6,2025-09-23T09:06:51.937261Z
16,98,18,70,3033964,6,2025-09-23T09:06:51.936782Z
694,40,541,40,3033964,6,2025-09-23T09:06:51.928832Z
283,75,249,76,3033964,4,2025-09-13T08:13:50.443565Z
419,67,712,60,3033964,4,2025-09-11T11:14:44.435656Z
384,77,381,145,3033964,4,2025-09-11T11:14:44.435175Z
18,70,82,73,3033964,4,2025-09-11T11:14:44.434649Z
430,141,283,75,3033964,4,2025-09-11T11:14:44.434019Z
582,66,449,90,3033964,4,2025-09-01T07:40:01.367920Z
283,75,252,44,3033964,4,2025-09-01T07:40:01.367389Z
82,73,16,99,3033964,4,2025-09-01T07:40:01.366874Z
260,45,191,40,3033964,4,2025-09-01T07:40:01.366323Z
499,104,64,89,3033964,4,2025-09-01T07:40:01.365832Z
712,60,417,65,3033964,4,2025-09-01T07:40:01.365209Z
427,55,242,50,3033964,2,2025-08-17T07:34:05.569275Z
