season_name,total_points,rank
2007/08,1620,904652
2008/09,1323,1488410
2009/10,1816,947828
2010/11,1659,1183399
2011/12,1791,852039
2012/13,1787,1054068
2013/14,2045,860010
2014/15,1815,1030483
2015/16,2009,597181
2016/17,2040,431523
2017/18,1915,1887468
2018/19,1947,2530937
2019/20,2147,570619
2020/21,2115,1568062
2021/22,2232,1005812
2022/23,2486,216031
2023/24,2225,1865548
2024/25,2218,2586284
