event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,59,59,3111857,3200860,3111856,35,5,1000,0,0,9
2,58,117,3159119,3190261,2217667,30,0,1001,1,0,19
3,38,155,8961092,8987817,4014998,80,0,1003,0,0,3
4,82,237,834037,853162,1838408,10,3,1004,0,0,12
5,49,286,3063933,3115193,1538192,30,3,1009,0,0,10
6,77,363,478173,481697,626636,5,1,1011,3,0,0
7,84,447,608554,622300,299874,10,1,1013,0,0,14
8,84,531,349053,355666,117946,5,1,1019,0,0,29
9,59,590,1992160,2021661,68704,20,1,1021,0,0,6
10,79,669,1984385,1999376,58839,20,5,1027,2,0,6
11,45,714,3150023,3165792,46417,30,1,1032,2,0,7
12,48,762,2782557,2797185,38376,25,2,1031,2,0,13
13,45,807,2228322,2259708,38101,20,2,1033,0,0,9
14,96,903,58818,60039,7668,1,2,1034,0,0,3
15,54,957,4345038,4351164,9468,35,2,1032,3,0,6
16,112,1069,4989,5042,920,1,3,1039,3,0,3
17,93,1162,876085,884345,445,10,0,1047,2,0,6
18,50,1212,3532593,3577136,380,30,0,1056,0,0,14
19,42,1254,5235657,5301719,377,45,0,1058,0,0,5
20,47,1301,4507148,4510944,684,40,2,1056,3,0,5
21,50,1351,5699106,5754031,1121,45,2,1056,0,0,9
22,38,1389,7180501,7247068,1540,60,2,1056,0,0,14
23,57,1446,1711900,1720159,547,15,8,1054,1,0,14
24,75,1521,695364,703532,303,10,7,1052,2,0,1
25,76,1597,1104729,1112701,256,10,13,1056,2,0,2
26,80,1677,759747,774436,139,10,13,1059,0,0,5
27,55,1732,2231460,2268310,81,20,13,1060,0,0,6
28,93,1825,78585,80746,30,1,7,1058,2,0,0
29,72,1897,1941201,1968755,20,20,7,1060,0,0,2
30,48,1945,4080616,4142486,40,35,7,1064,0,0,6
31,54,1999,2795079,2797012,62,25,41,1058,4,0,0
32,62,2061,1769285,1782651,62,15,56,1058,1,0,5
33,107,2168,646369,658271,83,5,56,1052,0,0,18
34,67,2231,426452,428357,68,5,5,1048,2,4,3
35,60,2291,2778662,2832578,53,25,2,1042,0,0,9
36,86,2377,1811810,1834992,38,15,2,1051,0,0,0
37,25,2402,6023822,6033840,49,50,2,1053,2,0,12
