event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,65,65,1743774,1786718,1743774,20,0,1000,0,0,3
2,37,102,9136715,9155112,5128155,85,0,1000,0,0,6
3,56,158,2717662,2732394,3507939,25,34,1002,1,0,2
4,82,240,834037,847515,1559499,10,1,1000,0,0,3
5,45,285,4924765,4947354,1623099,45,1,1006,1,0,10
6,67,352,1548960,1561519,1054447,15,1,1009,0,0,4
7,60,412,6465950,6472519,1507375,55,5,1009,2,0,2
8,67,479,2812309,2835276,1407514,25,5,1011,0,0,11
9,70,549,509343,510314,641733,5,16,1012,3,0,4
10,75,624,3046176,3064031,612441,25,12,1019,1,0,10
11,54,678,835061,843009,349328,10,23,1023,1,0,2
12,38,716,6298975,6319204,436315,55,30,1027,1,0,4
13,51,767,1123406,1136463,304040,10,30,1029,0,0,15
14,85,852,485082,489651,153468,5,0,1029,1,0,6
15,60,912,2311282,2326375,119546,20,0,1032,0,0,3
16,85,997,673937,677198,80009,10,4,1035,3,0,13
17,77,1074,3964474,3974785,102521,35,0,1038,2,0,6
18,60,1134,1142093,1147887,56018,10,20,1042,2,0,0
19,34,1168,9494510,9514551,76764,80,14,1041,1,0,8
20,84,1252,17967,18252,15051,1,2,1036,1,0,1
21,57,1309,3395272,3412296,14635,30,6,1037,1,0,10
22,43,1352,4905290,4923991,13786,40,14,1037,1,0,11
23,40,1392,8184764,8203689,15236,65,1,1043,1,0,16
24,76,1468,570105,574870,8408,5,0,1046,1,0,8
25,68,1536,2950414,2983127,9870,25,0,1049,0,0,5
26,70,1606,2766611,2778740,9392,25,12,1049,1,0,7
27,57,1663,1913133,1920740,5755,15,9,1049,1,0,10
28,81,1744,648662,656368,4141,10,9,1052,0,0,-1
29,67,1811,3107063,3116689,3409,25,2,1054,1,0,9
30,78,1889,25131,25397,1100,1,4,1056,2,0,0
31,67,1956,536874,542313,754,5,5,1057,2,0,0
32,53,2009,4192241,4239480,1082,35,5,1061,0,0,8
33,115,2124,367414,372854,1120,5,5,1060,0,0,24
34,67,2191,423682,424543,790,5,4,1060,1,0,0
35,61,2252,2740113,2745872,605,25,1,1063,2,0,7
36,87,2339,1632626,1646617,454,15,1,1061,0,0,6
37,31,2370,3733388,3762769,371,30,1,1062,0,0,21
