event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,70,70,958151,1000690,958151,15,5,1000,0,0,2
2,39,109,8702319,8733698,3634170,85,5,1001,0,0,4
3,57,166,2494637,2513292,2304325,25,13,1003,2,0,4
4,73,239,2649081,2684502,1659142,25,20,1002,0,0,7
5,68,307,101197,104483,435879,1,20,1008,0,0,0
6,79,386,337237,343148,147516,5,21,1011,2,0,6
7,66,448,4748593,4762014,290110,40,0,1013,2,4,14
8,83,531,403844,411171,120154,5,0,1020,0,0,17
9,41,572,7627870,7678319,207910,65,0,1021,0,0,7
10,95,667,117066,118528,67792,1,0,1025,2,0,8
11,31,698,9857999,9882462,125270,80,7,1029,1,0,14
12,55,753,1248967,1261579,67247,15,9,1033,1,0,8
13,59,812,425962,437908,27739,5,9,1037,0,0,3
14,69,881,3588863,3616108,32446,30,8,1037,1,0,16
15,63,944,1827822,1838055,21768,15,3,1045,2,0,9
16,80,1024,1228532,1235689,19305,10,8,1051,3,0,6
17,84,1108,2207934,2223147,17605,20,0,1056,1,0,11
18,51,1159,3395265,3412998,14427,30,12,1062,1,0,13
19,47,1206,3434788,3447011,10215,30,6,1058,2,0,7
20,79,1285,53590,54161,2130,1,9,1059,2,0,4
21,61,1346,2028642,2065293,1611,20,9,1060,0,0,9
22,48,1394,2867307,2882614,1122,25,26,1062,1,0,8
23,44,1438,6366225,6381161,983,50,13,1062,2,0,18
24,74,1512,732360,748811,566,10,13,1065,0,0,1
25,75,1587,1249293,1265145,473,10,4,1063,1,0,5
26,71,1658,2341516,2374613,463,20,4,1067,0,0,15
27,49,1707,4602156,4625852,429,40,8,1067,1,0,9
28,88,1795,229068,233471,204,5,20,1066,2,0,1
29,51,1846,7479603,7491837,485,60,17,1071,1,0,3
30,52,1898,2688946,2736214,660,25,17,1074,0,0,22
31,68,1966,430917,435055,420,5,23,1073,1,0,0
32,58,2024,2553534,2631083,483,20,36,1058,0,0,13
33,134,2158,42342,52935,157,1,60,1055,1,0,0
34,75,2233,82762,88747,54,1,60,1055,0,0,13
35,56,2289,4509395,4518298,65,35,21,1056,2,0,8
36,83,2372,2531440,2545775,63,20,7,1060,1,0,11
37,20,2392,7578724,7635513,96,60,7,1062,0,0,14
