event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,64,64,1939861,2134214,1939861,25,5,1000,0,0,13
2,62,126,2076094,2152415,984663,20,5,1000,0,0,7
3,27,153,11015090,11025392,4389105,100,6,1002,2,0,27
4,85,238,561329,579368,1776990,5,12,1003,1,0,6
5,41,279,6471775,6655200,2164540,55,12,1005,0,0,3
6,87,366,86187,90055,540317,1,0,1005,2,0,4
7,75,441,2210408,2261793,429931,20,6,1006,1,0,10
8,67,508,2812309,2904840,440771,25,6,1012,0,0,13
9,68,576,679399,689275,170212,10,4,1011,2,0,9
10,94,670,138967,145800,57114,5,2,1015,1,0,0
11,44,714,3463036,3539322,47756,30,0,1018,1,0,8
12,81,795,24516,25103,3517,1,4,1019,1,0,14
13,54,849,787163,827909,1935,10,4,1021,0,0,0
14,63,912,5561991,5617118,4128,45,6,1023,1,0,22
15,58,970,2968900,3016863,3831,25,2,1024,1,0,9
16,74,1044,2299134,2324025,5464,20,2,1022,4,0,3
17,88,1132,1523820,1549054,4001,15,3,1024,2,0,3
18,46,1178,5161965,5339710,4503,45,3,1028,0,0,12
19,54,1232,1244539,1324779,1904,10,0,1017,0,0,11
20,82,1314,24556,26729,243,1,0,1020,0,0,3
21,56,1370,3528456,3677118,286,30,0,1022,0,0,9
22,45,1415,4066247,4101668,264,35,0,1025,2,0,20
23,43,1458,6765687,6829562,234,55,6,1027,1,0,14
24,69,1527,1718301,1747958,192,15,0,1030,2,0,2
25,76,1603,1104729,1122472,162,10,1,1034,2,0,4
26,70,1673,2592432,2707498,181,25,1,1037,0,0,3
27,45,1718,6188421,6425499,213,50,1,1038,0,0,5
28,87,1805,285434,290043,111,5,6,1034,3,0,2
29,49,1854,7831430,7971361,306,65,6,1034,0,0,8
30,47,1901,4480122,4667900,557,35,6,1035,0,0,6
31,62,1963,1244567,1257838,507,10,36,1032,3,0,2
32,65,2028,1204223,1226853,394,10,2,1035,1,0,20
33,101,2129,967215,995276,887,10,2,1031,0,0,25
34,45,2170,3653797,3671314,2427,30,13,1029,2,4,0
35,57,2227,3783510,3975609,2214,30,6,1024,0,0,8
36,95,2322,627762,645340,1130,5,3,1031,1,0,0
37,31,2353,3949636,3987002,872,35,15,1033,1,0,7
