event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,50,50,5781366,5841502,5781357,65,0,1000,0,0,9
2,67,117,1207900,1217640,2139896,15,0,1000,0,0,12
3,67,184,610517,614810,581491,10,39,1003,1,0,3
4,87,271,414871,416792,158007,5,40,1003,2,0,21
5,52,323,2254862,2270496,127517,20,26,1009,1,0,9
6,65,388,1933432,1940287,129534,20,40,1014,1,0,1
7,73,461,2730196,2746235,126468,25,28,1015,1,0,5
8,84,545,372427,375783,46477,5,15,1021,1,0,17
9,60,605,1911758,1921116,24740,20,17,1022,1,0,7
10,72,677,4044716,4063215,36021,35,16,1028,1,0,13
11,30,707,9998837,10025493,73314,85,16,1032,0,0,2
12,28,735,10071572,10093312,179121,85,16,1029,0,0,2
13,51,786,1248148,1249698,129607,15,25,1026,3,0,5
14,88,874,292943,295775,50114,5,22,1028,1,0,6
15,60,934,2445608,2459086,40104,20,7,1035,1,0,9
16,93,1027,210036,211469,15821,5,7,1045,0,0,6
17,100,1127,359502,361316,5422,5,9,1051,3,0,3
18,75,1202,105503,106071,842,1,3,1057,3,0,0
19,28,1230,11359842,11378741,2217,90,12,1046,0,0,28
20,54,1284,2207484,2230377,2193,20,12,1052,0,0,9
21,73,1357,299725,302206,763,5,14,1055,2,0,4
22,55,1412,1166022,1169369,329,10,18,1057,1,0,22
23,39,1451,8641078,8659091,401,70,6,1065,1,0,14
24,72,1523,1101223,1108493,268,10,10,1067,1,0,5
25,67,1590,3297839,3329888,394,30,4,1053,0,0,7
26,69,1659,2861352,2885184,422,25,4,1060,0,0,9
27,41,1700,8750317,8761547,680,70,3,1059,2,0,11
28,85,1785,374525,378690,383,5,9,1061,1,0,11
29,89,1874,259522,261270,90,5,4,1062,1,0,15
30,62,1936,722495,729902,69,10,7,1069,1,0,14
31,45,1981,4658691,4663017,193,40,19,1072,1,0,0
32,60,2041,2060526,2086106,188,20,19,1073,0,0,6
33,116,2157,342584,346905,165,5,19,1071,0,0,18
34,60,2209,1042008,1042938,288,10,17,1065,4,8,0
35,55,2264,4861908,4875794,309,40,92,1070,1,0,14
36,75,2339,4511533,4520355,472,35,89,1068,1,0,12
37,50,2389,652281,655641,129,10,54,1068,1,0,0
