h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.73279,1.60393,1.73279,1.60393,"{'att': 387, 'def': 27}","{'att': 230, 'def': 19}",5,4,3,2,1.4839,w,2023-08-19 13:30:00,1,0,0,3,0.12885999999999997
a,3.65301,1.76423,3.65301,1.76423,"{'att': 252, 'def': 17}","{'att': 382, 'def': 24}",26,11,3,0,2.4562,w,2023-08-26 16:30:00,1,0,0,3,1.8887800000000001
h,3.42599,0.681851,3.42599,0.681851,"{'att': 172, 'def': 13}","{'att': 375, 'def': 17}",20,3,5,1,2.8233,w,2023-09-02 13:30:00,1,0,0,3,2.744139
a,2.4584,2.74374,1.70062,2.74374,"{'att': 379, 'def': 23}","{'att': 362, 'def': 23}",16,10,2,2,1.2026999999999999,d,2023-09-15 18:30:00,0,1,0,1,-1.0431199999999998
h,3.97445,0.659741,3.21668,0.659741,"{'att': 195, 'def': 20}","{'att': 474, 'def': 19}",11,2,4,1,2.9312,w,2023-09-24 13:30:00,1,0,0,3,2.5569390000000003
a,0.811962,0.388975,0.811962,0.388975,"{'att': 270, 'def': 18}","{'att': 397, 'def': 24}",7,6,3,0,1.7669,w,2023-09-30 13:30:00,1,0,0,3,0.42298699999999995
h,3.72502,1.41915,3.72502,1.41915,"{'att': 265, 'def': 21}","{'att': 520, 'def': 11}",19,1,3,0,2.6664,w,2023-10-08 13:30:00,1,0,0,3,2.3058700000000005
a,2.27695,1.3318,2.27695,1.3318,"{'att': 254, 'def': 19}","{'att': 374, 'def': 26}",10,7,2,1,2.0459,w,2023-10-21 13:30:00,1,0,0,3,0.9451499999999997
h,1.60773,1.02333,1.60773,1.02333,"{'att': 167, 'def': 20}","{'att': 362, 'def': 18}",12,3,2,1,1.8027000000000002,w,2023-10-29 16:30:00,1,0,0,3,0.5844
a,1.05046,1.27214,1.05046,1.27214,"{'att': 306, 'def': 14}","{'att': 331, 'def': 11}",12,4,3,2,1.1505,w,2023-11-04 14:30:00,1,0,0,3,-0.2216800000000001
h,3.04223,0.0283806,3.04223,0.0283806,"{'att': 218, 'def': 15}","{'att': 525, 'def': 5}",10,0,4,0,2.9482000000000004,w,2023-11-12 14:30:00,1,0,0,3,3.0138494
a,1.7528,0.306657,1.7528,0.306657,"{'att': 312, 'def': 11}","{'att': 480, 'def': 30}",11,10,3,0,2.5132,w,2023-11-25 14:30:00,1,0,0,3,1.446143
h,1.96389,1.26088,1.96389,1.26088,"{'att': 160, 'def': 31}","{'att': 255, 'def': 13}",19,2,1,1,1.9241,d,2023-12-03 16:30:00,0,1,0,1,0.7030099999999999
a,1.47429,2.61136,1.47429,2.61136,"{'att': 338, 'def': 20}","{'att': 303, 'def': 32}",12,12,1,1,0.6275000000000001,d,2023-12-10 14:30:00,0,1,0,1,-1.1370699999999998
h,2.4919,0.205245,2.4919,0.205245,"{'att': 294, 'def': 11}","{'att': 487, 'def': 34}",5,5,3,0,2.8510999999999997,w,2023-12-17 16:30:00,1,0,0,3,2.2866549999999997
h,3.32375,0.325421,2.56597,0.325421,"{'att': 176, 'def': 14}","{'att': 493, 'def': 37}",15,5,4,0,2.9186,w,2023-12-20 19:30:00,1,0,0,3,2.240549
a,2.31757,0.445211,2.31757,0.445211,"{'att': 146, 'def': 20}","{'att': 379, 'def': 24}",12,4,1,0,2.6328,w,2024-01-13 14:30:00,1,0,0,3,1.8723589999999999
a,2.17224,1.59453,2.17224,1.59453,"{'att': 253, 'def': 22}","{'att': 379, 'def': 21}",16,9,3,2,1.8077,w,2024-01-20 17:30:00,1,0,0,3,0.57771
h,3.32828,0.278864,3.32828,0.278864,"{'att': 203, 'def': 33}","{'att': 350, 'def': 9}",25,4,0,0,2.9168000000000003,d,2024-01-27 17:30:00,0,1,0,1,3.049416
a,2.18207,0.432778,2.18207,0.432778,"{'att': 196, 'def': 26}","{'att': 507, 'def': 23}",15,3,2,0,2.5972,w,2024-02-03 14:30:00,1,0,0,3,1.749292
h,1.22993,0.710198,1.22993,0.710198,"{'att': 398, 'def': 21}","{'att': 248, 'def': 34}",4,7,3,0,1.7971,w,2024-02-10 17:30:00,1,0,0,3,0.519732
a,1.87986,0.698981,1.87986,0.698981,"{'att': 170, 'def': 17}","{'att': 344, 'def': 31}",12,7,2,1,2.2683,w,2024-02-17 14:30:00,1,0,0,3,1.180879
h,1.47222,0.471019,1.47222,0.471019,"{'att': 209, 'def': 24}","{'att': 340, 'def': 19}",6,5,2,1,2.2119999999999997,w,2024-02-23 19:30:00,1,0,0,3,1.001201
a,1.63841,1.29405,1.63841,1.29405,"{'att': 137, 'def': 22}","{'att': 396, 'def': 11}",16,0,2,0,1.6374,w,2024-03-03 14:30:00,1,0,0,3,0.34436
