name,time,event
wildcard,2025-09-21T18:29:06.422547Z,6
bboost,2025-10-03T19:32:39.915762Z,8
freehit,2025-11-22T19:48:45.928614Z,13
3xc,2025-12-15T12:13:53.736898Z,17
3xc,2026-02-06T20:02:28.117589Z,26
freehit,2026-04-10T20:54:40.427314Z,33
wildcard,2026-04-28T16:39:20.186125Z,35
bboost,2026-05-01T18:20:50.630582Z,36
