id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
227,Robert Lewandowski,33,2959,22,33.143249057233334,7,9.613416269421577,144,47,2,0,F,Bayern Munich,19,30.112291682511568,41.92331736534834,8.940881442278624
2380,Paco Alcácer,26,1181,18,10.243738202378154,0,1.606299844570458,52,15,0,0,F S,Borussia Dortmund,17,9.48596122674644,12.346806429326534,4.099529784172773
319,Marco Reus,27,2335,17,16.63950938731432,8,6.939868495799601,69,38,3,1,F M,Borussia Dortmund,14,14.366176107898355,25.320992469787598,9.207558234222233
956,Andrej Kramaric,30,2418,17,21.575572077184916,4,5.921653777360916,111,51,2,0,F M S,Hoffenheim,12,17.02906829304993,30.95576749369502,12.900221295654774
5220,Kai Havertz,34,2906,17,11.994206056930125,3,2.9544783998280764,86,35,2,0,F M S,Bayer Leverkusen,14,9.721114703454077,22.9847439462319,12.918040944263339
6228,Luka Jovic,32,2256,17,16.374113008379936,5,3.9537296555936337,96,26,1,0,F M S,Eintracht Frankfurt,16,15.6163340061903,19.627641800791025,4.356705125421286
7052,Wout Weghorst,34,2933,17,15.743415473029017,7,4.727676076814532,74,37,4,0,F S,Wolfsburg,13,12.712311571463943,18.034685615450144,3.535672997124493
65,Timo Werner,30,2537,16,17.38365798443556,7,5.612681785598397,107,36,1,0,F M S,RasenBallsport Leipzig,16,16.625880055129528,24.071128740906715,3.9079179167747498
3834,Ishak Belfodil,28,1867,16,12.273318383842707,3,5.104060221463442,89,30,3,0,F M S,Hoffenheim,16,12.273318383842707,18.454886622726917,3.8128784000873566
5250,Yussuf Poulsen,31,2450,15,12.088992852717638,3,4.421724155545235,65,32,2,0,F S,RasenBallsport Leipzig,15,12.088992852717638,19.941677691414952,6.061320887878537
6144,Sébastien Haller,29,2176,15,13.694875746965408,9,7.365843757987022,54,38,3,0,F S,Eintracht Frankfurt,12,11.421543806791306,18.38963846862316,5.616492498666048
83,Kevin Volland,34,2829,14,15.157770028337836,9,8.72912509739399,87,43,4,0,D F M S,Bayer Leverkusen,14,15.157770028337836,24.608731605112553,5.735529197379947
5735,Jean-Philippe Mateta,34,2505,14,13.438382159918547,2,2.8835383150726557,96,30,2,0,F S,Mainz 05,14,13.438382159918547,17.881383119150996,2.674825127236545
3310,Alassane Pléa,34,2513,12,11.376329723745584,4,3.4188453424721956,83,34,2,0,F M S,Borussia M.Gladbach,12,11.376329723745584,15.470361612737179,5.1970779513940215
6345,Jadon Sancho,34,2463,12,7.421704597771168,14,8.309543904848397,40,63,2,0,M S,Borussia Dortmund,12,7.421704597771168,28.07281539775431,16.31535908393562
155,Max Kruse,32,2840,11,10.845133722759783,9,5.906608497723937,91,78,0,0,F M,Werder Bremen,8,8.571802706457675,19.77341654151678,9.382066175341606
5240,Ondrej Duda,32,2590,11,6.746956484392285,5,5.985960861667991,54,41,7,0,M S,Hertha Berlin,11,6.746956484392285,17.581694550812244,8.362128462642431
29,Vedad Ibisevic,28,1838,10,11.796555381268263,2,1.2025295868515968,53,16,4,1,F M S,Hertha Berlin,9,11.038779389113188,15.35735633596778,3.746740462258458
213,Thorgan Hazard,33,2885,10,9.718651266768575,10,9.782197763212025,75,73,1,0,F M,Borussia M.Gladbach,7,5.929769674316049,17.89327171072364,8.82364683225751
993,Serge Gnabry,30,1782,10,9.336768036708236,5,7.477373942732811,63,27,0,0,F M S,Bayern Munich,10,9.336768036708236,23.934617253020406,9.198959412053227
2655,Alfred Finnbogason,18,1372,10,11.457078740000725,1,2.427559692412615,40,20,2,0,F S,Augsburg,6,8.426211759448051,10.545283645391464,1.5004222942516208
4248,Nils Petersen,24,1925,10,7.423546638339758,3,1.5120443776249886,49,21,0,0,F S,Freiburg,9,5.907995667308569,8.715456280857325,3.148185597732663
5706,Dodi Lukebakio,31,1989,10,11.845301015302539,3,2.2067444007843733,56,20,6,0,F M S,Fortuna Duesseldorf,6,7.298880798742175,12.223733441904187,2.986320259049535
7059,Benito Raman,30,1677,10,7.745716633275151,4,3.1257003284990788,55,21,1,0,F M S,Fortuna Duesseldorf,10,7.745716633275151,11.815199591219425,2.0095487013459206
294,Gian-Luca Waldschmidt,30,1705,9,7.428585084155202,1,2.396782763302326,64,23,1,0,F M S,Freiburg,6,5.155256936326623,9.611497400328517,4.248695693910122
1852,Ante Rebic,28,1995,9,10.508396678604186,4,5.55631522461772,61,34,3,1,F M S,Eintracht Frankfurt,9,10.508396678604186,16.078255721367896,2.844954611733556
6338,Lucas Alario,27,1240,9,6.610632918775082,3,1.648653388954699,42,15,1,0,F S,Bayer Leverkusen,9,6.610632918775082,9.995475442148745,2.3495345022529364
6523,Milot Rashica,26,1571,9,6.400966620072722,5,4.246430315077305,59,30,1,0,F M S,Werder Bremen,8,5.643187647685409,10.056342173367739,2.0659022964537144
26,Salomon Kalou,30,2329,8,10.371442053467035,2,4.993968486785889,47,29,0,0,F M S,Hertha Berlin,5,8.098113153129816,15.156653393059969,3.438527167774737
335,Leon Goretzka,30,2008,8,7.112090278416872,4,3.493873693048954,55,19,3,0,D M S,Bayern Munich,8,7.112090278416872,20.793496813625097,13.481845952570438
87,Joelinton,28,2149,7,8.931487414985895,5,5.146287014707923,56,42,5,0,F M S,Hoffenheim,7,8.931487414985895,17.74460858106613,6.656126203015447
157,Daniel Caligiuri,31,2767,7,6.154281265102327,3,5.252125505357981,50,60,9,0,D M,Schalke 04,3,1.6077000154182315,9.212867179885507,6.125755585730076
261,Julian Brandt,33,2684,7,8.250307105481625,11,9.460528545081615,65,86,0,0,D F M S,Bayer Leverkusen,7,8.250307105481625,26.180527662858367,12.93990651331842
422,Mario Götze,26,1694,7,4.838531645014882,7,6.643359361216426,28,41,0,0,F M S,Borussia Dortmund,7,4.838531645014882,17.36269262805581,7.580027289688587
1275,Robin Quaison,28,2211,7,8.18384890910238,3,1.8888897756114602,50,22,1,0,F M S,Mainz 05,7,8.18384890910238,10.860764971002936,3.653213099576533
2249,James Rodríguez,20,1149,7,5.530224581249058,3,5.46054333075881,36,50,2,0,M S,Bayern Munich,7,5.530224581249058,16.030885197222233,8.327242121100426
2631,Karim Onisiwo,26,1136,7,4.853994380682707,3,3.4238012190908194,39,21,2,0,F M S,Mainz 05,7,4.853994380682707,9.384746996685863,2.397985400632024
3887,Mario Gomez,31,2215,7,9.682835781481117,2,2.462566601112485,52,25,3,1,F S,VfB Stuttgart,7,9.682835781481117,12.89136173389852,1.5322639159858227
5266,Vincenzo Grifo,23,1768,7,5.079269813373685,5,3.442116279155016,57,45,1,0,F M S,"Freiburg,Hoffenheim",5,3.563717842102051,9.97123808413744,6.046443050727248
6492,Reiss Nelson,23,611,7,3.222892178222537,0,0.833613196387887,21,16,0,0,F M S,Hoffenheim,7,3.222892178222537,6.424739407375455,2.4796330854296684
7060,Rouwen Hennings,29,1830,7,8.42173622827977,4,3.3360835341736674,59,28,3,0,F S,Fortuna Duesseldorf,6,7.663959207944572,11.173563294112682,1.6045986944809556
64,Filip Kostic,34,2965,6,4.307762128300965,10,10.464581477455795,61,46,4,0,D F M S,Eintracht Frankfurt,6,4.307762128300965,16.116032350808382,5.373481004498899
171,Michael Gregoritsch,32,2499,6,10.701694233343005,2,2.454625306650996,85,28,4,0,F M S,Augsburg,5,9.94392023794353,14.628487627953291,5.329399188049138
194,Admir Mehmedi,26,1708,6,4.000787291675806,5,4.055429188534617,36,34,1,0,F M S,Wolfsburg,6,4.000787291675806,10.254316424950957,5.427408087998629
224,Thomas Müller,32,2403,6,10.931040298193693,9,10.700433865189552,64,60,1,0,F M S,Bayern Munich,6,10.931040298193693,26.969426408410072,14.559245770797133
226,Kingsley Coman,21,1404,6,4.4566447623074055,4,4.450503762811422,31,28,2,0,F M S,Bayern Munich,6,4.4566447623074055,13.87202325463295,6.537648890167475
329,Franck Ribéry,25,1156,6,3.7647781036794186,3,2.6179945543408394,26,21,3,0,F M S,Bayern Munich,6,3.7647781036794186,12.259531535208225,7.4200788754969835
360,Ádám Szalai,30,1598,6,9.767587874084711,3,3.53630849160254,66,27,3,0,F M S,Hoffenheim,6,9.767587874084711,15.872498951852322,3.521761365234852
426,Daniel Ginczek,24,1276,6,3.79047660715878,2,1.8157592471688986,35,13,4,0,F S,Wolfsburg,6,3.79047660715878,7.245265224948525,2.911572366952896
7046,Hendrik Weydandt,28,1713,6,7.402998764067888,1,3.821833522990346,60,27,1,0,F M S,Hannover 96,6,7.402998764067888,11.717004340142012,1.3139902837574482
122,Claudio Pizarro,26,657,5,2.7120188735425472,2,0.6810031998902559,25,10,1,0,F S,Werder Bremen,5,2.7120188735425472,4.449488956481218,1.5521500129252672
