season_name,total_points,rank
2013/14,2172,380964
2014/15,1959,339857
2015/16,2146,113224
2016/17,2296,12534
2017/18,2134,330703
2018/19,2226,190477
2019/20,2277,81136
2020/21,2377,129075
2021/22,2499,107841
2022/23,2443,401180
2023/24,2385,435367
2024/25,2610,6931
