element_in,element_in_cost,element_out,element_out_cost,entry,event,time
20,65,47,74,2428831,37,2026-05-15T17:15:53.887031Z
411,53,373,60,2428831,36,2026-05-09T09:59:32.968621Z
417,66,329,59,2428831,36,2026-05-09T09:52:26.309306Z
387,71,485,73,2428831,34,2026-04-24T17:21:35.989993Z
694,46,260,51,2428831,34,2026-04-24T17:19:22.322098Z
783,55,449,97,2428831,33,2026-04-14T23:30:23.944653Z
72,52,5,69,2428831,33,2026-04-14T23:30:23.944410Z
224,60,260,51,2428831,33,2026-04-14T23:23:51.179411Z
417,63,329,60,2428831,33,2026-04-14T23:23:51.179134Z
77,42,72,50,2428831,33,2026-04-14T23:23:51.178926Z
691,56,136,73,2428831,33,2026-04-14T23:23:51.178694Z
235,105,485,73,2428831,33,2026-04-14T23:23:51.178409Z
84,54,47,74,2428831,33,2026-04-14T23:23:51.177945Z
82,82,83,59,2428831,33,2026-04-14T23:23:51.177433Z
343,43,684,50,2428831,33,2026-04-14T23:23:51.177027Z
139,45,1,59,2428831,33,2026-04-14T23:23:51.176639Z
341,39,470,40,2428831,33,2026-04-14T23:23:51.176154Z
151,45,373,61,2428831,33,2026-04-14T23:23:51.175680Z
684,50,226,53,2428831,31,2026-03-20T01:25:36.176321Z
136,73,749,45,2428831,31,2026-03-20T01:25:36.170892Z
485,73,82,81,2428831,31,2026-03-20T01:15:20.274631Z
329,59,21,75,2428831,28,2026-02-27T18:29:02.369917Z
83,58,237,67,2428831,28,2026-02-23T01:03:26.891787Z
373,59,36,48,2428831,27,2026-02-21T12:30:28.050000Z
82,79,119,84,2428831,27,2026-02-19T01:13:35.145443Z
36,48,694,45,2428831,24,2026-01-31T13:27:56.168169Z
260,52,106,50,2428831,24,2026-01-31T01:29:54.851158Z
749,45,136,70,2428831,24,2026-01-31T01:11:44.541314Z
47,77,329,56,2428831,24,2026-01-31T01:11:44.541021Z
21,74,82,77,2428831,24,2026-01-31T00:54:18.996164Z
72,48,684,50,2428831,24,2026-01-31T00:49:32.729440Z
106,50,441,43,2428831,24,2026-01-31T00:49:32.729213Z
1,59,101,45,2428831,24,2026-01-31T00:49:32.728950Z
694,45,151,45,2428831,24,2026-01-27T21:25:05.221307Z
82,77,488,71,2428831,24,2026-01-26T01:29:29.986066Z
441,43,295,47,2428831,24,2026-01-26T01:29:29.985848Z
119,82,517,53,2428831,24,2026-01-26T01:29:29.985527Z
249,71,661,88,2428831,24,2026-01-26T01:29:29.985194Z
237,66,414,84,2428831,24,2026-01-25T00:50:21.550829Z
449,92,16,100,2428831,23,2026-01-24T01:14:12.654552Z
5,66,8,63,2428831,22,2026-01-07T01:22:00.138876Z
101,45,1,57,2428831,21,2026-01-06T18:29:08.964147Z
684,50,260,49,2428831,20,2026-01-03T01:29:27.126421Z
295,47,36,48,2428831,19,2025-12-29T01:21:12.049937Z
661,88,252,42,2428831,18,2025-12-22T22:19:41.666551Z
488,70,449,92,2428831,18,2025-12-22T22:19:41.659477Z
151,45,72,49,2428831,17,2025-12-14T00:26:26.657132Z
329,52,299,65,2428831,16,2025-12-08T19:43:46.204838Z
36,47,575,46,2428831,16,2025-12-08T01:22:57.811172Z
449,90,119,84,2428831,16,2025-12-07T00:39:58.975601Z
136,68,283,79,2428831,16,2025-12-07T00:08:40.727252Z
414,83,82,76,2428831,15,2025-12-06T01:21:43.942858Z
517,54,241,57,2428831,14,2025-12-02T01:36:26.763935Z
8,63,5,62,2428831,14,2025-12-01T01:05:31.545239Z
191,39,575,46,2428831,13,2025-11-28T00:04:52.090798Z
136,65,283,79,2428831,13,2025-11-28T00:04:52.090550Z
384,75,299,65,2428831,13,2025-11-28T00:04:52.090288Z
47,69,119,85,2428831,13,2025-11-28T00:04:52.090041Z
120,70,241,58,2428831,13,2025-11-28T00:04:52.089802Z
414,80,82,77,2428831,13,2025-11-28T00:04:52.089556Z
381,142,16,100,2428831,13,2025-11-28T00:04:52.089284Z
694,42,5,62,2428831,13,2025-11-28T00:04:52.089042Z
256,59,260,48,2428831,13,2025-11-28T00:04:52.088796Z
113,45,72,49,2428831,13,2025-11-28T00:04:52.088520Z
411,50,226,51,2428831,13,2025-11-28T00:04:52.088207Z
32,50,1,57,2428831,13,2025-11-28T00:04:52.087886Z
252,42,714,74,2428831,12,2025-11-10T01:26:13.134415Z
119,84,427,55,2428831,12,2025-11-10T01:26:13.125284Z
283,77,249,75,2428831,10,2025-10-30T10:57:44.513915Z
226,51,317,45,2428831,9,2025-10-20T22:35:36.772822Z
16,100,449,89,2428831,9,2025-10-20T19:29:11.245767Z
714,74,666,90,2428831,9,2025-10-20T19:29:11.240177Z
241,56,517,55,2428831,6,2025-09-27T09:59:18.236368Z
5,61,603,44,2428831,6,2025-09-27T09:58:22.657966Z
449,90,381,145,2428831,6,2025-09-27T09:58:22.657502Z
666,90,252,43,2428831,6,2025-09-27T09:58:22.656983Z
72,48,506,54,2428831,6,2025-09-27T09:58:22.656449Z
1,55,220,50,2428831,6,2025-09-24T23:57:41.146114Z
82,76,449,90,2428831,5,2025-09-20T09:59:29.526504Z
260,45,508,50,2428831,4,2025-09-02T17:38:35.410219Z
430,140,64,90,2428831,3,2025-08-22T21:02:09.278258Z
517,55,235,105,2428831,3,2025-08-22T21:02:09.270111Z
