element,position,multiplier,player_name
220,1,1,Robert Lynch Sánchez
370,2,1,Jeremie Frimpong
317,3,1,Joachim Andersen
575,4,1,Micky van de Ven
381,5,2,Mohamed Salah
417,6,1,Rayan Cherki
427,7,1,Tijjani Reijnders
235,8,1,Cole Palmer
242,9,1,Kiernan Dewsbury-Hall
430,10,1,Erling Haaland
249,11,1,João Pedro Junqueira de Jesus
470,12,0,Martin Dúbravka
252,13,0,Marc Guiu Paz
43,14,0,Álex Moreno Lopera
191,15,0,Maxime Estève
