season_name,total_points,rank
2013/14,1456,2688197
2015/16,2018,551921
2016/17,2076,309277
2017/18,2241,58746
2018/19,2311,48042
2019/20,2289,63256
2020/21,2320,287788
2021/22,2485,129298
2022/23,2563,41478
2023/24,2578,8472
2024/25,2578,19555
