event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,78,78,288561,289081,288561,5,0,1000,0,0,0
2,57,135,3290679,3291974,371570,35,0,1002,0,0,6
3,45,180,6686263,6686943,825413,60,15,1003,1,0,15
4,83,263,714713,715404,310639,10,0,1003,0,0,18
5,56,319,1139004,1140329,171394,10,0,1010,0,0,18
6,80,399,266643,266818,51076,5,0,1014,0,0,5
7,76,475,2069527,2069655,42909,20,25,1016,3,0,9
8,59,534,5276373,5277296,96737,45,25,1024,0,0,13
9,57,591,2466760,2467423,64279,25,25,1024,0,0,4
10,71,662,4526487,4526766,91104,40,0,1026,3,0,9
11,56,714,616207,616447,47032,5,7,1031,2,4,7
12,37,751,6714142,6715056,75702,55,12,1035,1,0,5
13,60,811,408986,409121,30124,5,8,1034,1,0,10
14,70,881,3279359,3280472,33026,30,11,1037,1,0,3
15,48,929,6550554,6551854,51870,55,7,1041,1,0,18
16,76,1005,1927244,1927964,55775,20,2,1043,5,0,3
17,70,1075,5779895,5780586,99270,50,2,1047,0,0,4
18,42,1117,7366672,7367714,124871,60,3,1048,2,0,14
19,41,1158,6061108,6062484,122268,50,2,1044,1,0,5
20,57,1215,1585720,1586459,93547,15,2,1043,0,0,4
21,61,1272,2266991,2267121,92297,20,10,1039,3,4,12
22,46,1318,3599650,3600499,73474,30,14,1037,1,0,11
23,47,1365,4938111,4938989,59544,40,4,1036,1,0,5
24,73,1438,942179,942796,39818,10,10,1038,1,0,3
25,70,1508,2320236,2321625,40211,20,10,1039,0,0,1
26,74,1582,1841171,1841562,31119,15,0,1042,2,0,6
27,52,1634,3140338,3141548,25375,25,0,1043,0,0,3
28,89,1723,189080,189386,12681,5,22,1042,2,0,0
29,61,1784,4427975,4429071,14194,35,22,1045,0,0,2
30,65,1849,372055,372983,9460,5,22,1047,0,0,15
31,71,1920,237204,237354,5446,5,30,1045,3,0,0
32,58,1978,2553534,2559554,5656,20,13,1035,0,0,13
33,131,2109,84256,84518,2565,1,46,1036,1,0,0
34,74,2183,102576,102872,1249,1,46,1036,0,0,4
35,65,2248,1495190,1496187,772,15,46,1038,0,0,6
36,82,2330,2797753,2798662,760,25,30,1041,2,0,10
37,32,2362,3439903,3440983,534,30,30,1044,0,0,11
