event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,46,46,6908104,6908405,6908093,75,20,1000,0,0,14
2,61,107,2290696,2290827,4061232,25,20,1001,0,0,11
3,36,143,9674353,9674471,6059108,90,24,1004,2,0,2
4,79,222,1290624,1290835,3615810,15,36,1005,0,0,13
5,38,260,7792287,7792565,4246598,70,36,1012,0,0,24
6,89,349,53540,53563,1211627,1,9,1014,2,0,8
7,82,431,896241,896305,701454,10,6,1016,1,0,8
8,88,519,187528,187594,244306,5,6,1024,0,0,26
9,42,561,7228809,7229027,366648,60,6,1026,0,0,9
10,78,639,2181743,2181940,311813,20,6,1034,1,0,15
11,32,671,9117605,9117723,470393,75,6,1039,0,0,5
12,42,713,4700472,4700686,487817,40,10,1039,1,0,6
13,44,757,2482644,2482778,448917,20,10,1040,0,0,6
14,78,835,1415157,1415168,319970,15,0,1037,3,0,0
15,69,904,847472,847501,171934,10,0,1036,0,0,24
16,94,998,185922,185943,76030,5,12,1029,3,0,5
17,101,1099,301348,301372,28981,5,2,1031,2,0,10
18,41,1140,7828748,7828936,40969,65,30,1039,2,0,21
19,37,1177,8073697,8073953,49461,65,34,1041,1,0,9
20,44,1221,5484911,5485016,70806,45,19,1039,1,0,11
21,54,1275,4457417,4457569,78778,40,9,1039,1,0,16
22,40,1315,6100914,6101147,81240,50,9,1040,0,0,6
23,42,1357,7315516,7315631,82372,60,34,1042,2,0,26
24,78,1435,395112,395199,44368,5,13,1038,1,0,5
25,68,1503,2950414,2950640,49056,25,13,1041,0,0,3
26,86,1589,329215,329235,21882,5,5,1041,1,0,3
27,73,1662,153002,153006,6054,5,5,1040,0,0,20
28,98,1760,18650,18660,1660,1,9,1043,1,0,4
29,61,1821,4427975,4428182,1987,35,9,1048,0,0,14
30,51,1872,3001680,3001953,2804,25,9,1053,0,0,11
31,65,1937,802598,802613,2144,10,110,1044,4,0,7
32,69,2006,603381,603570,1262,5,18,1036,0,0,12
33,134,2140,60249,60343,473,1,40,1035,2,0,0
34,58,2198,1185939,1186612,530,10,40,1035,0,0,8
35,59,2257,3349980,3350108,451,30,10,1037,1,0,9
36,83,2340,2531440,2531539,432,20,15,1041,1,0,12
37,25,2365,5980182,5980408,461,50,4,1042,1,0,18
