season_name,total_points,rank
2011/12,1948,283311
2012/13,1863,705412
2013/14,2054,826218
2014/15,1659,1822916
2015/16,1934,1023261
2016/17,1933,960797
2017/18,2154,251469
2018/19,2111,757111
2019/20,2258,115387
2020/21,2365,155584
2021/22,2503,102069
2022/23,2423,511317
2023/24,2257,1478145
2024/25,2473,202804
