event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,57,57,3654199,3863542,3654196,40,0,1000,0,0,2
2,36,93,9332631,9391426,6848626,90,0,999,0,0,7
3,68,161,480410,499801,2983838,5,0,1000,0,0,2
4,80,241,1121832,1170033,1463399,10,0,998,0,0,3
5,53,294,2031016,2052025,1003046,20,0,1000,2,0,4
6,70,364,1156234,1175002,589126,10,7,1000,1,0,2
7,56,420,7325121,7407721,1117409,65,7,1003,0,0,3
8,60,480,4953394,5042002,1360555,45,7,1007,0,0,10
9,70,550,440608,464211,605528,5,7,1003,0,0,6
10,76,626,2856515,2871158,558811,25,4,1004,3,0,7
11,52,678,1211674,1216855,349328,10,3,1007,3,0,4
12,33,711,8132546,8251159,531182,70,3,1008,0,0,8
13,39,750,4088014,4202973,580032,35,3,1005,0,0,2
14,79,829,1098348,1148891,403132,10,0,995,0,0,10
15,66,895,1315462,1330747,252717,15,0,1003,2,0,15
16,101,996,54996,56444,84248,1,5,1010,4,0,3
17,90,1086,1205844,1227264,58111,10,9,1021,1,0,5
18,37,1123,9543164,9576390,94552,80,11,1023,2,0,13
19,53,1172,1619204,1632724,63793,15,11,1022,2,4,0
20,65,1237,546781,578799,32893,5,11,1021,0,0,6
21,80,1317,55670,58708,9290,1,11,1018,0,0,7
22,26,1343,12171330,12183831,21989,100,15,1019,2,0,18
23,28,1371,11908867,11964429,43773,95,15,1023,0,0,12
24,67,1438,2252388,2267109,39149,20,8,1017,3,0,13
25,74,1512,1327393,1401934,32903,15,8,1020,0,0,19
26,80,1592,848049,860154,19320,10,0,1017,2,0,9
27,58,1650,1533804,1607174,11648,15,0,1017,0,0,5
28,72,1722,1991538,2014196,13073,20,15,1017,2,0,5
29,96,1818,79892,81523,2378,1,5,1017,1,0,4
30,58,1876,1219872,1285995,2347,10,5,1022,0,0,15
31,71,1947,229583,235894,1272,5,5,1025,2,0,2
32,58,2005,2553534,2712878,1366,20,5,1019,0,0,11
33,128,2133,115292,125242,709,1,5,1019,0,0,0
34,72,2205,150786,169189,355,5,5,1019,0,0,12
35,48,2253,7423419,7599298,565,60,5,1022,0,0,16
36,79,2332,3515277,3542101,671,30,1,1026,2,0,17
37,29,2361,4622469,4640338,556,40,3,1028,2,0,20
