event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,78,78,288561,318111,288561,5,0,1000,0,0,13
2,74,152,517638,532825,37929,5,0,1000,1,0,8
3,66,218,716341,730792,10325,10,4,1004,1,0,18
4,83,301,773050,788604,5434,10,4,1006,1,0,10
5,42,343,6280985,6342149,17675,55,18,1011,1,0,7
6,69,412,1227843,1285647,15745,15,32,1010,0,0,21
7,74,486,2453204,2491258,16996,25,18,1013,1,0,8
8,74,560,1302642,1336442,13333,15,18,1020,0,0,10
9,40,600,8384673,8416856,35069,70,6,1019,2,0,8
10,76,672,2808006,2838119,50160,25,5,1020,2,4,9
11,42,714,4338627,4398709,47756,40,21,1024,1,0,9
12,41,755,4862687,4945456,59561,40,21,1026,0,0,2
13,77,832,21292,24418,7087,1,21,1023,0,0,1
14,68,900,3974980,3999974,9753,35,4,1018,2,0,3
15,60,960,2445608,2476735,7702,20,3,1020,1,0,13
16,87,1047,541819,557331,4526,5,2,1018,5,0,25
17,79,1126,3258238,3308531,5845,30,2,1025,0,0,13
18,43,1165,6957152,6973154,10506,60,1,1025,3,4,14
19,57,1222,878796,887312,3856,10,2,1025,1,0,0
20,75,1293,115618,117517,1260,1,2,1026,2,4,6
21,53,1346,4586743,4687986,1663,40,2,1027,0,0,6
22,42,1388,5393205,5442067,1713,45,9,1028,1,0,14
23,26,1414,12195286,12224344,4466,100,9,1032,0,0,9
24,66,1480,2532132,2544712,4440,20,17,1029,3,0,1
25,77,1557,914338,933996,3238,10,12,1032,1,0,4
26,71,1624,2542613,2562411,3684,20,1,1032,2,4,5
27,38,1662,9787640,9911900,6352,80,1,1030,0,0,6
28,97,1755,28723,29482,2347,1,5,1026,3,4,3
29,67,1822,2953178,3017648,1974,25,5,1027,0,0,17
30,66,1888,307402,324933,1221,5,5,1029,0,0,3
31,55,1943,2574257,2584671,1624,20,10,1031,3,0,6
32,59,2002,2298840,2380839,1645,20,0,1021,0,0,13
33,128,2130,115292,124007,858,1,0,1021,0,0,0
34,48,2178,2813620,2874100,1616,25,0,1021,0,0,9
35,68,2246,977045,1023025,868,10,0,1024,0,0,8
36,83,2329,2599626,2611154,805,25,1,1026,3,0,17
37,32,2361,3658329,3687024,580,30,4,1028,1,0,17
