element,position,multiplier,player_name
67,1,1,Đorđe Petrović
72,2,1,Marcos Senesi Barón
684,3,1,Malick Thiaw
291,4,1,James Tarkowski
414,5,1,Phil Foden
450,6,1,Matheus Santos Carneiro da Cunha
16,7,1,Bukayo Saka
329,8,1,Harry Wilson
661,9,1,Hugo Ekitiké
136,10,1,Igor Thiago Nascimento Rodrigues
430,11,2,Erling Haaland
470,12,1,Martin Dúbravka
160,13,1,Yankuba Minteh
694,14,1,Nordi Mukiele
447,15,1,Ayden Heaven
