event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,63,63,2149481,2151897,2149481,25,0,1000,0,0,5
2,57,120,3290679,3292138,1688590,35,0,1001,0,0,18
3,56,176,2787549,2788609,1162239,25,1,1006,2,0,9
4,65,241,5391876,5392925,1503983,50,1,1009,1,0,9
5,39,280,7363615,7365482,2068453,65,1,1013,0,0,21
6,69,349,1227843,1232219,1203804,15,3,1013,0,0,14
7,68,417,3963554,3964811,1254566,35,3,1018,0,0,17
8,67,484,3011058,3011559,1193639,25,6,1024,2,0,13
9,41,525,7627870,7629806,1510135,65,6,1026,0,0,5
10,80,605,1745930,1746721,1200516,15,1,1029,2,0,8
11,48,653,2073187,2074154,947319,20,2,1030,1,0,12
12,66,719,289142,289267,383926,5,17,1028,2,0,5
13,73,792,56556,57741,92092,1,17,1031,0,0,4
14,67,859,4237626,4239112,109225,35,10,1032,1,0,9
15,40,899,9621450,9622400,214466,80,4,1036,1,0,12
16,91,990,298052,298262,111124,5,3,1039,3,0,5
17,99,1089,402128,402352,50358,5,6,1047,2,0,23
18,73,1158,150415,150475,15719,5,4,1052,3,4,0
19,40,1198,6561034,6562608,16568,55,24,1050,1,0,18
20,55,1249,2165057,2165616,18221,20,0,1049,2,4,8
21,65,1314,1247812,1248364,11451,10,5,1048,1,0,8
22,47,1361,2968940,2970010,8565,25,5,1050,0,0,11
23,52,1413,3081774,3082191,4787,25,17,1047,2,0,15
24,88,1501,45476,45545,1216,1,4,1050,1,0,5
25,72,1573,1776432,1777771,1192,15,4,1054,0,0,8
26,65,1638,4351739,4352326,1646,35,0,1051,2,0,14
27,40,1678,8825561,8827726,2555,70,0,1055,0,0,20
28,81,1759,711916,712625,1845,10,9,1055,2,0,1
29,59,1818,5170097,5170880,2422,45,24,1057,1,0,3
30,62,1880,654529,656146,1895,10,24,1061,0,0,9
31,63,1943,1060399,1061323,1608,10,9,1058,2,0,0
32,70,2013,512082,513151,892,5,21,1039,0,0,12
33,142,2155,7067,7149,192,1,41,1041,1,0,0
34,58,2213,1185939,1189168,230,10,41,1041,0,0,8
35,59,2272,3095859,3097767,195,25,41,1043,0,0,8
36,70,2342,5856437,5857012,394,50,35,1045,2,0,19
37,16,2358,9470133,9471801,682,75,2,1045,1,0,11
