name,time,event
bboost,2025-09-20T00:00:07.054938Z,5
wildcard,2025-09-25T19:24:16.577983Z,6
freehit,2025-11-28T23:39:27.893393Z,13
3xc,2025-12-19T20:37:19.163664Z,17
3xc,2026-02-10T12:42:55.678643Z,26
wildcard,2026-04-07T22:25:52.893378Z,32
bboost,2026-04-17T21:35:10.249993Z,33
freehit,2026-04-23T22:49:51.183041Z,34
