element_in,element_in_cost,element_out,element_out_cost,entry,event,time
136,73,249,75,3917166,37,2026-05-15T14:38:18.652976Z
257,52,77,42,3917166,36,2026-05-08T16:23:29.372414Z
16,99,235,104,3917166,36,2026-05-08T16:21:36.906454Z
5,72,72,51,3917166,36,2026-05-08T16:21:36.900665Z
447,37,72,51,3917166,34,2026-04-24T16:09:05.758883Z
6,61,77,42,3917166,34,2026-04-24T16:09:05.758728Z
547,48,84,54,3917166,34,2026-04-24T16:09:05.758573Z
287,56,341,39,3917166,34,2026-04-24T16:09:05.758358Z
749,43,249,76,3917166,34,2026-04-24T16:09:05.758205Z
596,72,430,144,3917166,34,2026-04-24T16:09:05.758047Z
624,77,691,56,3917166,34,2026-04-24T16:09:05.757855Z
384,73,235,105,3917166,34,2026-04-24T16:09:05.757690Z
717,65,82,82,3917166,34,2026-04-24T16:09:05.757537Z
381,140,783,55,3917166,34,2026-04-24T16:09:05.757376Z
5,71,411,50,3917166,34,2026-04-24T16:09:05.757220Z
568,51,343,43,3917166,34,2026-04-24T16:09:05.757048Z
373,62,151,45,3917166,34,2026-04-24T16:09:05.756823Z
1,60,139,45,3917166,34,2026-04-24T16:09:05.756554Z
691,56,252,40,3917166,32,2026-04-10T15:43:45.768487Z
77,42,638,38,3917166,32,2026-04-10T15:43:45.768337Z
72,51,5,67,3917166,32,2026-04-10T15:43:45.768182Z
341,39,470,40,3917166,32,2026-04-10T15:43:45.768022Z
249,78,661,92,3917166,32,2026-04-10T15:43:45.767856Z
430,144,136,71,3917166,32,2026-04-10T15:43:45.767696Z
235,106,485,73,3917166,32,2026-04-10T15:43:45.767519Z
84,54,119,85,3917166,32,2026-04-10T15:43:45.767360Z
82,82,329,58,3917166,32,2026-04-10T15:43:45.767200Z
783,55,387,70,3917166,32,2026-04-10T15:43:45.767038Z
411,50,373,61,3917166,32,2026-04-10T15:43:45.766866Z
343,43,317,45,3917166,32,2026-04-10T15:43:45.766690Z
151,45,473,53,3917166,32,2026-04-10T15:43:45.766484Z
139,45,287,55,3917166,32,2026-04-10T15:43:45.766260Z
473,53,8,63,3917166,31,2026-03-20T13:20:15.817781Z
661,92,430,143,3917166,31,2026-03-20T13:20:15.816992Z
387,70,21,70,3917166,31,2026-03-20T13:20:15.809549Z
485,72,237,67,3917166,28,2026-02-27T15:50:39.859925Z
317,45,226,56,3917166,28,2026-02-27T15:50:39.854418Z
8,64,473,52,3917166,26,2026-02-10T16:53:52.820394Z
119,85,16,98,3917166,25,2026-02-06T16:21:13.384129Z
226,56,575,45,3917166,24,2026-01-26T17:52:22.989816Z
237,67,488,72,3917166,24,2026-01-26T17:46:30.441919Z
449,93,414,85,3917166,23,2026-01-24T10:27:54.176282Z
488,72,450,80,3917166,22,2026-01-17T10:41:02.912369Z
575,45,411,52,3917166,20,2026-01-03T10:20:11.840183Z
473,52,317,45,3917166,19,2025-12-30T16:40:17.529927Z
5,63,725,55,3917166,19,2025-12-30T16:40:17.521600Z
450,80,449,91,3917166,18,2025-12-26T14:34:57.868809Z
