event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,67,67,1392305,1462325,1392305,15,0,1000,0,0,4
2,53,120,4480945,4543359,1688590,45,0,1002,0,0,11
3,33,153,10177939,10200691,4321641,95,0,1004,0,0,2
4,78,231,1475616,1509743,2465361,15,0,1000,0,0,14
5,71,302,49531,51620,607277,1,0,1006,0,0,0
6,76,378,514374,523574,252335,5,4,1009,1,0,7
7,69,447,3929837,3936836,299874,35,12,1011,3,0,7
8,85,532,299117,306821,110550,5,12,1017,0,0,6
9,33,565,10649989,10691650,299375,90,12,1021,0,0,5
10,73,638,3699846,3735211,326469,35,5,1024,1,0,13
11,56,694,629294,631166,154719,10,0,1026,3,0,4
12,56,750,1103137,1117612,79343,10,5,1028,1,0,8
13,73,823,56556,63936,13320,1,5,1029,0,0,4
14,68,891,3712453,3769280,17218,30,5,1026,0,0,2
15,62,953,2062044,2067336,12060,20,3,1024,3,0,11
16,83,1036,877003,885937,9161,10,11,1022,4,0,2
17,79,1115,3378201,3400128,11587,30,6,1029,1,0,8
18,40,1155,8220453,8248547,18186,70,17,1031,1,0,16
19,55,1210,1215583,1222034,8062,10,2,1030,2,0,2
20,66,1276,515789,524105,3690,5,9,1030,1,0,18
21,56,1332,3528456,3593584,3906,30,9,1032,0,0,9
22,43,1375,4905290,4938532,3717,40,17,1034,1,0,7
23,44,1419,6294416,6328606,3178,50,9,1036,1,0,5
24,60,1479,4539281,4561248,4553,40,3,1037,2,0,1
25,65,1544,4278094,4311111,6496,35,16,1038,1,0,1
26,76,1620,1412062,1427733,4507,15,4,1039,1,0,3
27,52,1672,3140338,3204437,3479,25,4,1038,0,0,5
28,79,1751,930328,942443,2872,10,10,1037,2,0,0
29,56,1807,5810778,5868426,4299,50,10,1038,0,0,2
30,57,1864,1410031,1454512,4279,15,10,1039,0,0,9
31,70,1934,298070,301174,2579,5,71,1036,3,0,2
32,56,1990,3179668,3255354,2992,25,29,1022,0,0,13
33,134,2124,32435,38404,1127,1,29,1024,0,0,0
34,64,2188,580259,604438,927,5,29,1024,0,0,7
35,56,2244,4156291,4250487,919,35,29,1026,0,0,16
36,84,2328,2382193,2390457,832,20,3,1029,3,0,7
37,25,2353,5980182,6003987,861,50,5,1031,1,0,13
