season_name,total_points,rank
2015/16,1369,3271204
2018/19,1798,4080851
2019/20,1993,1978028
2020/21,2358,172234
2021/22,2493,116708
2022/23,2587,19932
2023/24,2524,44317
2024/25,2425,419491
