event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,64,64,1939861,1940118,1939861,25,0,1000,0,0,6
2,50,114,5658023,5658132,2745267,55,14,1000,1,0,5
3,51,161,4473361,4473602,3109646,40,20,1002,2,4,16
4,67,228,4531594,4531771,2878106,40,3,1006,0,0,12
5,62,290,382465,382551,1264603,5,3,1010,0,0,0
6,87,377,86187,86225,279028,1,37,1012,2,0,14
7,76,453,1979048,1979168,214317,20,48,1015,1,0,4
8,91,544,123117,123144,50031,5,60,1023,1,0,7
9,48,592,5289995,5290071,62573,45,18,1028,1,0,19
10,80,672,1591731,1591817,49342,15,18,1034,0,0,8
11,40,712,4999072,4999290,52819,45,18,1037,0,0,14
12,43,755,4451591,4451650,60478,40,2,1036,3,0,18
13,60,815,374095,374301,23364,5,2,1036,0,0,2
14,76,891,1741346,1741452,17749,15,2,1035,1,0,4
15,76,967,370758,370769,4726,5,22,1037,1,0,4
16,105,1072,25844,25855,739,1,13,1038,5,0,5
17,77,1149,3786603,3786734,1160,35,13,1046,0,0,7
18,55,1204,2189281,2189374,750,20,18,1045,2,0,2
19,32,1236,10315509,10315642,1476,85,30,1047,1,0,4
20,58,1294,1515900,1516019,1149,15,20,1045,1,0,1
21,64,1358,1450425,1450494,719,15,0,1042,1,0,4
22,52,1410,1745574,1745639,390,15,9,1044,1,0,26
23,37,1447,9210373,9210578,522,75,9,1050,0,0,18
24,61,1508,4156211,4156301,763,35,11,1050,2,0,3
25,68,1576,3162333,3162541,981,25,42,1053,1,0,14
26,74,1650,1805573,1805677,816,15,26,1052,1,0,23
27,56,1706,2161365,2161431,476,20,15,1054,1,0,18
28,93,1799,74719,74749,165,1,0,1055,1,0,3
29,59,1858,4969055,4969259,249,40,0,1059,0,0,6
30,52,1910,2688946,2689204,323,25,0,1063,0,0,16
31,75,1985,88306,88322,158,1,20,1058,3,0,2
32,65,2050,1095205,1095414,111,10,7,1047,0,0,11
33,121,2171,246872,246901,69,5,23,1044,1,0,0
34,57,2228,1327992,1328351,91,15,23,1044,0,0,4
35,52,2280,5761810,5762178,123,45,23,1047,0,0,15
36,75,2355,4542359,4542587,181,40,7,1047,2,0,7
37,15,2370,9858253,9858453,381,80,3,1049,1,0,11
