h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.669108,3.98664,0.669108,3.98664,"{'att': 310, 'def': 17}","{'att': 242, 'def': 10}",1,12,0,5,0.0536,l,2023-08-19 13:30:00,0,0,1,0,-3.317532
h,1.01164,1.17241,1.01164,1.17241,"{'att': 267, 'def': 30}","{'att': 111, 'def': 11}",6,9,1,1,1.2096,d,2023-08-26 13:30:00,0,1,0,1,-0.16076999999999986
a,1.86494,1.88106,1.86494,1.88106,"{'att': 136, 'def': 24}","{'att': 252, 'def': 14}",9,3,2,2,1.3236999999999999,d,2023-09-02 13:30:00,0,1,0,1,-0.016119999999999912
h,2.17324,0.737999,1.41547,0.737999,"{'att': 251, 'def': 34}","{'att': 202, 'def': 21}",11,4,1,1,2.4523,d,2023-09-16 16:30:00,0,1,0,1,0.677471
a,0.0892044,6.02607,0.0892044,5.2683,"{'att': 326, 'def': 27}","{'att': 223, 'def': 25}",2,22,0,7,0.0004,l,2023-09-23 13:30:00,0,0,1,0,-5.1790956
h,1.46515,2.86793,1.46515,2.86793,"{'att': 129, 'def': 20}","{'att': 185, 'def': 16}",16,7,1,3,0.5272,l,2023-09-30 13:30:00,0,0,1,0,-1.40278
a,0.741054,2.22631,0.741054,0.710757,"{'att': 320, 'def': 17}","{'att': 96, 'def': 17}",2,5,0,0,0.319,d,2023-10-07 13:30:00,0,1,0,1,0.03029700000000002
a,1.37705,2.5274,1.37705,1.76962,"{'att': 268, 'def': 21}","{'att': 189, 'def': 21}",10,6,1,2,0.611,l,2023-10-21 13:30:00,0,0,1,0,-0.39256999999999986
h,2.13405,0.443599,1.37628,0.443599,"{'att': 215, 'def': 28}","{'att': 167, 'def': 26}",5,4,2,2,2.7372,d,2023-10-27 18:30:00,0,1,0,1,0.9326809999999999
a,1.56273,0.854923,1.56273,0.854923,"{'att': 203, 'def': 28}","{'att': 115, 'def': 16}",3,5,2,1,1.974,w,2023-11-03 19:30:00,1,0,0,3,0.707807
h,5.05629,1.07591,5.05629,1.07591,"{'att': 196, 'def': 26}","{'att': 180, 'def': 19}",9,4,1,1,2.9426,d,2023-11-11 17:30:00,0,1,0,1,3.98038
a,0.359399,0.748895,0.359399,0.748895,"{'att': 231, 'def': 19}","{'att': 237, 'def': 23}",4,4,0,0,0.8738,d,2023-11-26 14:30:00,0,1,0,1,-0.38949599999999995
