h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.55206,3.48824,1.55206,2.74496,"{'att': 329, 'def': 22}","{'att': 186, 'def': 26}",3,12,1,2,0.2743,l,2024-08-17 19:30:00,0,0,1,0,-1.1928999999999998
a,1.1544,1.30571,1.1544,0.562433,"{'att': 314, 'def': 20}","{'att': 279, 'def': 19}",4,4,1,3,1.1985,l,2024-08-23 17:00:00,0,0,1,0,0.5919670000000001
a,0.0996371,1.51595,0.0996371,1.51595,"{'att': 235, 'def': 18}","{'att': 238, 'def': 33}",0,5,0,1,0.2119,l,2024-08-28 17:00:00,0,0,1,0,-1.4163128999999999
h,1.14322,0.885369,1.14322,0.885369,"{'att': 257, 'def': 33}","{'att': 245, 'def': 13}",6,3,1,1,1.5177999999999998,d,2024-08-31 19:30:00,0,1,0,1,0.25785099999999994
a,0.18311,3.22965,0.18311,3.22965,"{'att': 329, 'def': 16}","{'att': 215, 'def': 11}",1,4,0,3,0.0395,l,2024-09-15 19:00:00,0,0,1,0,-3.04654
h,0.350785,0.387698,0.350785,0.387698,"{'att': 404, 'def': 26}","{'att': 131, 'def': 22}",1,2,2,0,1.1904,w,2024-09-21 16:30:00,1,0,0,3,-0.036912999999999974
h,1.17527,0.377552,1.17527,0.377552,"{'att': 202, 'def': 12}","{'att': 219, 'def': 20}",8,3,0,0,2.1227,d,2024-09-24 17:00:00,0,1,0,1,0.797718
a,0.805963,3.6853,0.805963,3.6853,"{'att': 343, 'def': 22}","{'att': 172, 'def': 18}",2,7,0,3,0.061900000000000004,l,2024-09-28 16:30:00,0,0,1,0,-2.8793369999999996
a,0.703751,0.913168,0.703751,0.913168,"{'att': 319, 'def': 26}","{'att': 204, 'def': 24}",5,4,0,0,1.0918999999999999,d,2024-10-04 19:00:00,0,1,0,1,-0.20941699999999996
h,1.94417,1.56861,1.2009,1.56861,"{'att': 304, 'def': 25}","{'att': 227, 'def': 14}",7,6,2,3,1.6332,l,2024-10-21 19:00:00,0,0,1,0,-0.36771
a,0.63831,2.97825,0.63831,2.23497,"{'att': 194, 'def': 20}","{'att': 83, 'def': 22}",2,6,1,1,0.1109,d,2024-10-27 15:15:00,0,1,0,1,-1.59666
