season_name,total_points,rank
2016/17,1927,1000958
2017/18,1993,1236585
2018/19,2321,40147
2019/20,2159,499023
2020/21,2327,264220
2021/22,2463,167048
2022/23,2441,411105
2023/24,2349,648573
2024/25,2366,833520
