element_in,element_in_cost,element_out,element_out_cost,entry,event,time
16,100,235,103,2261780,37,2026-05-15T17:26:02.322405Z
5,72,343,43,2261780,36,2026-05-09T07:48:38.925944Z
417,66,82,81,2261780,36,2026-05-09T07:48:38.922918Z
387,71,450,80,2261780,34,2026-04-24T17:10:48.647574Z
382,83,515,74,2261780,34,2026-04-24T17:10:48.647412Z
381,140,47,74,2261780,34,2026-04-24T17:10:48.647258Z
21,72,717,65,2261780,34,2026-04-24T17:10:48.647075Z
749,43,64,86,2261780,34,2026-04-24T17:10:48.646923Z
596,72,136,73,2261780,34,2026-04-24T17:10:48.646759Z
683,41,373,62,2261780,34,2026-04-24T17:10:48.646567Z
570,42,694,45,2261780,34,2026-04-24T17:10:48.646411Z
5,71,411,50,2261780,34,2026-04-24T17:10:48.646248Z
679,42,341,39,2261780,34,2026-04-24T17:10:48.646042Z
1,60,139,45,2261780,34,2026-04-24T17:10:48.645816Z
568,51,151,45,2261780,34,2026-04-24T00:38:23.360737Z
47,74,235,104,2261780,34,2026-04-24T00:38:23.360525Z
450,80,84,54,2261780,34,2026-04-24T00:38:23.360274Z
717,65,82,82,2261780,34,2026-04-24T00:38:23.360064Z
373,62,72,49,2261780,34,2026-04-24T00:38:23.359842Z
694,45,148,44,2261780,34,2026-04-24T00:38:23.359556Z
606,44,343,43,2261780,34,2026-04-23T00:22:54.661644Z
136,73,691,56,2261780,34,2026-04-20T00:08:00.095624Z
515,74,237,65,2261780,34,2026-04-20T00:08:00.095244Z
624,76,249,77,2261780,34,2026-04-18T13:22:14.408458Z
64,85,430,143,2261780,34,2026-04-18T13:22:14.408170Z
249,77,624,76,2261780,33,2026-04-18T07:52:30.578326Z
237,65,485,73,2261780,33,2026-04-18T07:52:30.573412Z
691,56,136,70,2261780,32,2026-04-10T17:23:56.554275Z
624,76,252,40,2261780,32,2026-04-10T17:23:56.554070Z
84,54,387,70,2261780,32,2026-04-10T17:23:56.553824Z
82,82,242,50,2261780,32,2026-04-10T17:23:56.553621Z
148,44,317,45,2261780,32,2026-04-10T17:23:56.553366Z
151,45,373,61,2261780,32,2026-04-10T17:23:56.553044Z
343,43,77,40,2261780,32,2026-04-10T17:23:56.552795Z
411,50,407,53,2261780,32,2026-04-10T17:23:56.552593Z
341,39,1,57,2261780,32,2026-04-10T17:23:56.552372Z
139,45,470,40,2261780,32,2026-04-10T17:23:56.552088Z
485,73,237,65,2261780,31,2026-03-20T13:41:52.901070Z
387,69,21,75,2261780,29,2026-03-03T17:57:46.466360Z
373,60,8,64,2261780,28,2026-02-24T14:02:12.864944Z
77,39,473,52,2261780,27,2026-02-11T01:11:55.832211Z
242,49,303,51,2261780,26,2026-02-07T16:55:51.840563Z
21,75,488,71,2261780,25,2026-02-04T14:46:20.269584Z
449,94,16,101,2261780,24,2026-01-26T01:02:48.194886Z
235,104,414,84,2261780,23,2026-01-24T10:55:54.214205Z
237,65,450,80,2261780,22,2026-01-17T09:01:05.331599Z
407,55,403,59,2261780,21,2026-01-06T09:15:02.342375Z
303,51,158,56,2261780,21,2026-01-04T17:54:06.027211Z
488,71,387,66,2261780,21,2026-01-04T17:54:06.021622Z
387,66,382,81,2261780,19,2025-12-30T14:54:33.137081Z
158,56,242,49,2261780,19,2025-12-30T14:54:33.136724Z
473,52,322,45,2261780,19,2025-12-30T14:54:33.131506Z
382,81,387,67,2261780,18,2025-12-24T01:15:58.656776Z
450,79,449,92,2261780,18,2025-12-21T23:33:38.463468Z
387,67,160,60,2261780,16,2025-12-12T14:39:57.321959Z
322,45,291,55,2261780,16,2025-12-12T14:39:57.315073Z
136,67,100,46,2261780,15,2025-12-03T15:09:48.734413Z
242,49,237,67,2261780,15,2025-12-03T15:09:48.733990Z
8,64,373,59,2261780,15,2025-12-03T15:09:48.726668Z
414,82,82,77,2261780,15,2025-12-03T02:18:25.478058Z
541,40,373,59,2261780,13,2025-11-29T10:08:19.839773Z
381,142,47,69,2261780,13,2025-11-29T10:08:19.839590Z
83,60,160,60,2261780,13,2025-11-29T10:08:19.839407Z
120,70,16,101,2261780,13,2025-11-29T10:08:19.839218Z
414,80,418,65,2261780,13,2025-11-29T10:08:19.839009Z
191,39,317,45,2261780,13,2025-11-29T10:08:19.838825Z
41,43,72,48,2261780,13,2025-11-29T10:08:19.838638Z
36,46,106,49,2261780,13,2025-11-29T10:08:19.838441Z
32,50,1,57,2261780,13,2025-11-29T10:08:19.838196Z
411,51,403,58,2261780,13,2025-11-28T01:37:46.772974Z
418,65,237,67,2261780,13,2025-11-28T01:37:46.772586Z
47,69,82,77,2261780,13,2025-11-26T07:25:55.396147Z
106,49,291,54,2261780,13,2025-11-24T01:16:44.560847Z
136,64,100,46,2261780,13,2025-11-24T01:16:44.554581Z
373,59,5,63,2261780,12,2025-11-22T01:05:54.742617Z
16,101,299,65,2261780,11,2025-11-08T10:41:51.981009Z
100,46,666,90,2261780,11,2025-11-08T00:57:49.160654Z
252,43,217,50,2261780,9,2025-10-24T17:26:55.478448Z
237,67,427,56,2261780,9,2025-10-24T17:26:55.472161Z
160,59,157,64,2261780,7,2025-10-03T17:07:21.663189Z
217,50,654,64,2261780,6,2025-09-27T08:23:32.376899Z
157,64,612,59,2261780,6,2025-09-27T08:23:32.376657Z
449,90,717,71,2261780,6,2025-09-27T08:23:32.376418Z
299,65,414,80,2261780,6,2025-09-27T08:23:32.376123Z
317,45,568,55,2261780,6,2025-09-27T08:23:32.375862Z
291,55,260,47,2261780,6,2025-09-27T08:23:32.375599Z
403,58,36,46,2261780,6,2025-09-27T08:23:32.375276Z
260,47,8,58,2261780,6,2025-09-27T01:02:43.264949Z
666,90,283,75,2261780,6,2025-09-27T01:02:43.264606Z
414,80,390,55,2261780,6,2025-09-26T01:28:10.830623Z
470,40,736,55,2261780,6,2025-09-26T01:28:10.821150Z
427,56,200,55,2261780,6,2025-09-22T23:47:37.478298Z
72,47,317,45,2261780,6,2025-09-21T23:21:17.434015Z
390,55,26,54,2261780,6,2025-09-21T23:21:17.433485Z
5,61,191,40,2261780,6,2025-09-21T23:21:17.433015Z
430,142,714,71,2261780,6,2025-09-21T23:21:17.432408Z
200,55,381,145,2261780,6,2025-09-21T23:21:17.424436Z
736,55,470,40,2261780,6,2025-09-21T07:30:42.470907Z
26,54,449,90,2261780,6,2025-09-21T02:16:33.556253Z
82,76,582,66,2261780,6,2025-09-21T02:16:33.555789Z
717,71,382,83,2261780,6,2025-09-21T02:16:33.555333Z
714,71,97,70,2261780,6,2025-09-21T02:16:33.554810Z
36,46,508,50,2261780,6,2025-09-21T02:16:33.554325Z
8,58,506,54,2261780,6,2025-09-21T02:16:33.553747Z
1,55,220,50,2261780,6,2025-09-21T02:16:33.546366Z
283,75,252,45,2261780,3,2025-08-30T09:25:26.218944Z
582,66,235,104,2261780,3,2025-08-30T09:25:26.211933Z
