element,position,multiplier,player_name
139,1,1,Bart Verbruggen
411,2,1,Nico O'Reilly
224,3,1,Marc Cucurella Saseta
151,4,1,Jan Paul van Hecke
82,5,1,Antoine Semenyo
84,6,1,Marcus Tavernier
449,7,2,Bruno Borges Fernandes
235,8,1,Cole Palmer
430,9,1,Erling Haaland
249,10,1,João Pedro Junqueira de Jesus
691,11,1,Dominic Calvert-Lewin
341,12,0,Karl Darlow
783,13,0,Pascal Groß
77,14,0,James Hill
343,15,0,Pascal Struijk
