event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,68,68,1235729,1383244,1235729,15,0,1000,0,0,6
2,77,141,351560,355794,195993,5,4,999,2,4,15
3,58,199,2167081,2218993,132408,20,4,1002,1,0,7
4,71,270,3374882,3443098,178829,30,4,1004,1,0,8
5,54,324,1563964,1661136,116701,15,4,1006,0,0,10
6,79,403,324566,335769,37694,5,3,1006,1,0,2
7,75,478,2210408,2262331,34643,20,4,1006,1,0,6
8,76,550,1110360,1128773,32262,10,4,1009,2,4,18
9,67,617,767287,783758,9642,10,4,1008,1,0,0
10,65,682,6590155,6649190,25887,55,1,1009,1,0,5
11,77,759,6162,6634,1374,1,1,1009,0,0,6
12,55,810,1281316,1299822,973,15,4,1007,2,4,4
13,56,866,667779,679641,440,10,16,1009,1,0,6
14,76,942,1741346,1780656,380,15,0,1012,1,0,2
15,44,986,8172528,8228667,1230,70,0,1016,1,0,5
16,70,1056,3274007,3320922,2412,30,2,1013,5,0,2
17,75,1127,4529715,4563412,5642,40,9,1015,2,4,8
18,56,1183,1905574,1932984,3350,20,6,1016,1,0,13
19,43,1226,5090024,5150147,2967,45,0,1013,1,0,3
20,56,1282,1904371,1940629,2616,20,1,1012,1,0,2
21,53,1335,4828470,4880541,3383,40,7,1012,1,0,10
22,31,1366,10857162,10913150,6587,90,15,1013,1,0,10
23,44,1410,6294416,6358525,5728,50,22,1010,1,0,9
24,76,1486,515792,551624,3109,5,10,1004,0,0,9
25,84,1566,302043,307271,1864,5,0,1007,2,4,0
26,91,1657,141100,145366,501,5,0,1011,1,0,9
27,51,1708,3769490,3816811,418,30,2,1013,1,0,11
28,62,1770,4023096,4135756,962,35,2,1017,0,0,2
29,76,1846,1399127,1419842,503,15,54,1012,1,0,14
30,52,1898,2944219,2971540,685,25,2,1018,2,0,12
31,72,1970,152873,174027,356,5,2,1018,0,0,5
32,73,2043,351173,360270,173,5,1,1014,1,0,14
33,102,2145,938730,944548,358,10,0,1015,1,0,3
34,48,2185,2993610,3005871,1125,25,11,1011,3,8,0
35,74,2255,433081,439026,521,5,1,1015,2,4,12
36,82,2337,2760811,2794938,530,25,13,1016,1,0,6
37,38,2375,2215559,2242906,277,20,0,1017,1,0,0
