id,name,short_name,created,closed,rank,max_entries,league_type,scoring,admin_entry,start_event,entry_can_leave,entry_can_admin,entry_can_invite,has_cup,cup_league,cup_qualified,rank_count,entry_percentile_rank,active_phases,featured_entry_ids,entry_rank,entry_last_rank
177,Nigeria,region-157,2025-07-20T23:14:31.496979Z,False,,,s,c,,1,False,False,False,True,2865329.0,True,531168,1,"[{'phase': 1, 'rank': 10, 'last_rank': 26, 'rank_sort': 10, 'total': 2360, 'league_id': 177, 'rank_count': 531168, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 17579, 'last_rank': 106333, 'rank_sort': 17857, 'total': 188, 'league_id': 177, 'rank_count': 531168, 'entry_percentile_rank': 5}]",[],10,26
276,Gameweek 1,event-1,2025-07-20T23:14:33.264422Z,False,,,s,c,,1,False,False,False,False,,,9447133,1,"[{'phase': 1, 'rank': 589, 'last_rank': 2308, 'rank_sort': 597, 'total': 2360, 'league_id': 276, 'rank_count': 9447133, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 519578, 'last_rank': 2594227, 'rank_sort': 531065, 'total': 188, 'league_id': 276, 'rank_count': 9424753, 'entry_percentile_rank': 10}]",[],589,2308
314,Overall,overall,2025-07-20T23:14:33.933835Z,False,,,s,c,,1,False,False,False,True,2815434.0,True,12983980,1,"[{'phase': 1, 'rank': 589, 'last_rank': 2312, 'rank_sort': 597, 'total': 2360, 'league_id': 314, 'rank_count': 12983980, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 573477, 'last_rank': 3099048, 'rank_sort': 584964, 'total': 188, 'league_id': 314, 'rank_count': 12983975, 'entry_percentile_rank': 5}]",[],589,2312
325,SuperSport League,brd-supersport,2025-07-20T23:14:34.131957Z,False,,,s,c,,1,False,False,False,True,2849438.0,True,1957655,1,"[{'phase': 1, 'rank': 22, 'last_rank': 76, 'rank_sort': 22, 'total': 2360, 'league_id': 325, 'rank_count': 1957655, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 71549, 'last_rank': 405414, 'rank_sort': 72648, 'total': 188, 'league_id': 325, 'rank_count': 1957654, 'entry_percentile_rank': 5}]",[],22,76
333,Second Chance,sc,2025-07-20T23:14:34.276586Z,False,,,s,c,,21,False,False,False,False,,,12983978,1,"[{'phase': 1, 'rank': 8725, 'last_rank': 39510, 'rank_sort': 8885, 'total': 1108, 'league_id': 333, 'rank_count': 12983978, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 573477, 'last_rank': 3099048, 'rank_sort': 584964, 'total': 188, 'league_id': 333, 'rank_count': 12983975, 'entry_percentile_rank': 5}]",[],8725,39510
1083051,League 1083051,,2025-08-09T16:46:37.387978Z,True,,,c,c,,1,True,False,False,False,,,20,5,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2360, 'league_id': 1083051, 'rank_count': 20, 'entry_percentile_rank': 5}, {'phase': 11, 'rank': 3, 'last_rank': 9, 'rank_sort': 3, 'total': 188, 'league_id': 1083051, 'rank_count': 20, 'entry_percentile_rank': 15}]",[],1,1
1195881,👑KiNGS FPL 25/26👑,,2025-08-11T06:14:17.391153Z,True,,,x,c,5482660.0,1,False,False,False,True,3116497.0,True,30,5,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2360, 'league_id': 1195881, 'rank_count': 30, 'entry_percentile_rank': 5}, {'phase': 11, 'rank': 4, 'last_rank': 13, 'rank_sort': 4, 'total': 188, 'league_id': 1195881, 'rank_count': 30, 'entry_percentile_rank': 15}]",[],1,1
1633187,Jagzy Fc,,2025-08-14T12:15:39.921930Z,False,,,x,c,7204579.0,1,False,False,False,True,3500568.0,True,14,10,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2360, 'league_id': 1633187, 'rank_count': 14, 'entry_percentile_rank': 10}, {'phase': 11, 'rank': 2, 'last_rank': 5, 'rank_sort': 2, 'total': 188, 'league_id': 1633187, 'rank_count': 14, 'entry_percentile_rank': 15}]",[],1,1
1633195,MME Ballers,,2025-08-14T12:15:41.320231Z,False,,,x,c,7204579.0,1,False,False,False,True,4548530.0,True,3,35,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2360, 'league_id': 1633195, 'rank_count': 3, 'entry_percentile_rank': 35}, {'phase': 11, 'rank': 1, 'last_rank': 3, 'rank_sort': 1, 'total': 188, 'league_id': 1633195, 'rank_count': 3, 'entry_percentile_rank': 35}]",[],1,1
1806039,League 1806039,,2025-08-15T03:29:14.793380Z,True,,,c,c,,1,True,False,False,False,,,20,5,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2360, 'league_id': 1806039, 'rank_count': 20, 'entry_percentile_rank': 5}, {'phase': 11, 'rank': 2, 'last_rank': 8, 'rank_sort': 2, 'total': 188, 'league_id': 1806039, 'rank_count': 20, 'entry_percentile_rank': 10}]",[],1,1
