event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,53,53,4864965,5128061,4864958,55,0,1000,0,0,9
2,50,103,5658023,5748627,5021683,55,5,1000,1,0,18
3,49,152,5135661,5209000,4561541,50,35,1002,1,0,16
4,77,229,1678057,1746440,2727076,15,1,1001,0,0,13
5,58,287,895251,924098,1479164,10,4,1003,1,0,3
6,60,347,2892679,2926229,1317020,25,1,1004,1,0,18
7,100,447,24291,25532,302876,1,3,1005,1,0,0
8,73,520,1548222,1582444,233350,15,17,1012,1,0,15
9,37,557,9528531,9582026,449735,80,28,1015,1,0,20
10,79,636,1814188,1884137,360724,15,28,1017,0,0,10
11,49,685,1801836,1848163,247393,15,34,1015,1,0,7
12,53,738,1584099,1616043,153693,15,14,1017,1,0,6
13,44,782,2648082,2691411,154310,25,20,1018,1,0,3
14,77,859,1540834,1574878,109225,15,5,1019,1,0,2
15,50,909,5739464,5800982,137938,50,5,1021,1,0,19
16,77,986,1719243,1740818,133142,15,2,1021,4,0,19
17,92,1078,985989,1005071,86693,10,10,1024,2,0,6
18,48,1126,4567779,4614832,82811,40,29,1027,1,0,22
19,52,1178,1829811,1853112,47645,15,18,1026,1,0,12
20,74,1252,120130,129082,15051,1,18,1028,0,0,5
21,68,1320,789383,808042,7995,10,9,1034,2,0,22
22,38,1358,7517995,7592653,9963,60,8,1041,1,0,19
23,42,1400,6907487,7105068,9835,55,10,1042,0,0,12
24,69,1469,1686771,1713501,7951,15,4,1045,1,0,6
25,78,1547,778932,799928,5449,10,1,1047,1,0,0
26,71,1618,2502605,2536497,4963,20,7,1048,1,0,5
27,35,1653,11221001,11250038,10024,90,0,1046,1,0,19
28,76,1729,1227705,1274642,9153,10,0,1048,0,0,7
29,76,1805,1422104,1436576,4787,15,50,1043,2,0,5
30,68,1873,233008,241373,2725,5,32,1045,1,0,7
31,57,1930,2113448,2135178,3139,20,24,1046,1,0,6
32,65,1995,1204223,1225810,2325,10,15,1048,1,0,5
33,110,2105,520222,537698,3000,5,15,1046,0,0,20
34,67,2172,423682,426025,2160,5,20,1048,1,0,2
35,53,2225,5679749,5715302,2418,45,25,1054,1,0,5
36,83,2308,2531440,2561218,2312,20,36,1049,1,0,4
37,52,2360,521148,529656,589,5,45,1048,1,0,8
