event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,46,46,6908104,6921368,6908093,75,0,1000,0,0,3
2,43,89,7673712,7681104,7467022,75,0,1000,0,0,8
3,64,153,1004529,1006435,4389105,10,9,998,2,0,6
4,74,227,2382655,2389470,2971920,25,1,996,0,0,13
5,64,291,254050,255740,1186498,5,1,1002,0,0,0
6,86,377,103449,104161,274316,1,22,1005,2,0,11
7,65,442,4977295,4981830,401438,45,16,1009,1,0,6
8,73,515,1466337,1471251,304377,15,16,1018,0,0,14
9,43,558,6841854,6848770,423487,60,16,1017,0,0,8
10,87,645,568152,569953,232221,5,0,1018,1,0,16
11,51,696,1387338,1389348,138504,15,1,1019,2,0,6
12,60,756,673480,674594,56074,10,0,1015,2,0,6
13,76,832,27085,28223,7087,1,0,1016,0,0,1
14,55,887,7832516,7835998,22467,65,4,1018,1,0,3
15,58,945,2968900,2974246,20040,25,15,1019,1,0,13
16,84,1029,757285,758032,14016,10,1,1026,2,0,3
17,71,1100,5492496,5497101,27393,45,1,1031,0,0,9
18,45,1145,5960474,5965721,31436,50,2,1031,2,0,13
19,60,1205,554594,554813,10720,5,0,1030,3,0,8
20,69,1274,289290,290712,4110,5,0,1030,0,0,2
21,53,1327,4586743,4596146,5158,40,0,1031,0,0,11
22,47,1374,3264671,3267370,3896,30,19,1029,2,0,10
23,57,1431,1734122,1735190,1532,15,14,1030,2,0,9
24,73,1504,861867,865499,962,10,14,1033,0,0,1
25,70,1574,2562227,2565259,1084,25,19,1033,2,0,3
26,78,1652,1087549,1089876,699,10,11,1035,1,0,5
27,57,1709,1744173,1748616,371,15,11,1036,0,0,12
28,65,1774,3297333,3302162,730,30,11,1039,0,0,0
29,61,1835,4618437,4621754,904,40,17,1038,1,0,2
30,54,1889,2347245,2349416,1100,20,3,1039,2,0,13
31,67,1956,526187,527679,746,5,70,1042,1,0,0
32,58,2014,2553534,2574237,816,20,8,1031,0,0,12
33,134,2148,42342,47058,292,1,33,1028,1,0,0
34,58,2206,1185939,1196154,328,10,33,1028,0,0,15
35,48,2254,7769722,7775757,529,60,10,1027,1,0,16
36,82,2336,2760811,2764929,533,25,14,1030,1,0,11
37,24,2360,6393831,6396067,581,50,3,1032,2,0,16
